timestamp,S_value,E_ab,E_abp,E_apb,E_apbp,C_HH,C_HV,C_VH,C_VV,C_HD,C_HA,C_VD,C_VA,C_DH,C_DV,C_AH,C_AV,C_DD,C_DA,C_AD,C_AA
1762248992.8095446,2.68224,-0.74721,0.71298,-0.57353,-0.64851,38,208,262,30,159,20,43,217,32,154,167,55,19,150,183,52
1762249053.6532729,2.72419,-0.67535,0.66887,-0.61379,-0.76617,48,224,194,33,178,16,59,200,36,163,188,48,10,164,191,37
1762249089.6180892,2.74308,-0.75895,0.63147,-0.65022,-0.70244,38,211,256,26,164,36,53,230,43,166,202,35,18,171,178,43
1762249119.7529848,2.74018,-0.71125,0.69102,-0.64598,-0.69193,42,191,212,26,173,15,59,232,35,169,189,42,21,182,164,42
