timestamp,S_value,S_err,E_ab,E_abp,E_apb,E_apbp,C_HH,C_HV,C_VH,C_VV,C_HD,C_HA,C_VD,C_VA,C_DH,C_DV,C_AH,C_AV,C_DD,C_DA,C_AD,C_AA
1762520355.45989,2.451,0.08002,0.84211,-0.34545,0.47429,0.78916,224,24,6,126,78,175,84,48,160,56,36,98,193,23,12,104
1762520361.459739,2.52189,0.08029,0.87634,-0.4039,0.42508,0.81657,214,21,2,135,72,155,97,35,161,60,34,72,178,20,11,129
1762520367.414769,2.40333,0.0808,0.75207,-0.33511,0.52284,0.79331,192,35,10,126,76,166,85,49,180,64,30,120,169,23,11,126
1762520373.354374,2.34036,0.08498,0.78517,-0.28916,0.4613,0.80473,223,33,9,126,68,140,74,50,141,55,32,95,187,25,8,118
1762520379.3089006,2.49702,0.08,0.888,-0.35103,0.42857,0.82941,232,17,4,122,70,156,73,40,158,60,40,92,200,20,9,111
1762520385.2501762,2.46909,0.08063,0.83099,-0.34896,0.48851,0.80064,193,26,4,132,79,172,87,46,154,54,35,105,180,19,12,100
1762520391.2023253,2.55463,0.0798,0.83541,-0.34473,0.58739,0.7871,233,27,6,135,63,164,72,52,164,48,24,113,160,23,10,117
1762520397.188875,2.56664,0.07815,0.90448,-0.36842,0.46041,0.83333,200,13,3,119,72,173,87,48,149,61,31,100,175,19,7,111
1762520403.1918585,2.40772,0.08078,0.8439,-0.33333,0.44382,0.78667,218,19,13,160,74,176,82,55,156,55,44,101,149,19,13,119
1762520409.140131,2.42769,0.0828,0.84085,-0.40678,0.39881,0.78125,219,25,5,128,61,174,75,44,134,58,43,101,174,21,14,111
1762520415.1377652,2.45833,0.08105,0.86555,-0.34584,0.43284,0.8141,210,17,7,123,79,162,89,43,147,70,25,93,162,24,5,121
1762520421.1093676,2.34386,0.0839,0.81395,-0.39153,0.38462,0.75375,198,26,6,114,73,193,70,42,127,61,43,107,174,23,18,118
1762520427.0904603,2.46219,0.07914,0.84777,-0.42222,0.34417,0.84802,236,23,6,116,67,178,78,37,145,78,43,103,187,17,8,117
1762520433.1029294,2.43221,0.08098,0.84184,-0.36686,0.44385,0.77966,215,24,7,146,66,158,73,41,160,67,37,110,179,23,16,136
1762520439.1122,2.41746,0.08102,0.85831,-0.38346,0.41593,0.75976,222,21,5,119,77,185,91,46,144,64,35,96,182,27,13,111
1762520445.0240052,2.49692,0.07903,0.85714,-0.36896,0.47024,0.80059,214,21,7,150,65,175,94,59,151,58,31,96,189,19,15,118
1762520451.0259142,2.27905,0.08344,0.82353,-0.27171,0.3974,0.78641,204,25,5,106,85,153,74,45,168,72,44,101,178,19,14,98
1762520457.0080009,2.50921,0.07839,0.86705,-0.40648,0.41972,0.81595,204,18,5,119,86,192,90,33,166,63,40,86,182,22,8,114
1762520462.9909394,2.40505,0.08114,0.84416,-0.36598,0.43516,0.75976,223,21,9,132,90,192,73,33,157,67,31,92,166,27,13,127
1762520468.9990547,2.48474,0.07902,0.88298,-0.42857,0.38503,0.78816,223,21,1,131,65,180,85,41,156,68,47,103,182,23,11,105
1762520474.9666169,2.39824,0.08336,0.82703,-0.36556,0.44565,0.76,206,28,4,132,65,154,72,40,170,71,31,96,190,22,17,96
1762520480.9412742,2.461,0.08135,0.85106,-0.33521,0.46828,0.80645,220,22,6,128,70,166,71,48,149,52,36,94,197,18,15,111
1762520486.9214897,2.54095,0.08252,0.84958,-0.35503,0.50476,0.83158,193,20,7,139,67,153,76,42,144,52,26,93,147,13,11,114
1762520881.9196253,2.40269,0.08264,0.75741,-0.53953,0.56322,0.54252,200,33,12,126,63,212,119,36,175,48,28,97,158,52,26,105
1762520890.0357726,2.20908,0.08683,0.77901,-0.48509,0.48438,0.46061,206,28,12,116,59,185,89,36,183,62,37,102,135,64,25,106
1762520898.4720101,2.20779,0.08672,0.72093,-0.46329,0.50286,0.52071,210,40,14,123,68,204,85,38,157,58,29,106,155,52,29,102
1762520908.6508455,2.37505,0.08612,0.80415,-0.52604,0.51977,0.52508,185,24,9,119,61,203,90,30,171,52,33,98,139,42,29,89
1762520918.9398563,2.41037,0.08262,0.77995,-0.61413,0.51482,0.50147,234,34,11,130,35,192,105,36,167,55,35,114,157,61,24,99
1762520929.3544867,2.38326,0.08496,0.74663,-0.536,0.55357,0.54706,198,37,10,126,63,191,97,24,169,45,30,92,144,48,29,119
