timestamp,S_value,S_err,E_ab,E_abp,E_apb,E_apbp,C_HH,C_HV,C_VH,C_VV,C_HD,C_HA,C_VD,C_VA,C_DH,C_DV,C_AH,C_AV,C_DD,C_DA,C_AD,C_AA
1762522915.0135515,0.0,0.0929,-0.86592,-0.11602,-0.33531,0.60816,20,233,101,4,109,141,61,51,62,147,78,50,127,47,1,70
1762522920.965017,0.22531,0.08024,-0.66387,-0.51181,-0.52025,0.89761,38,212,85,22,53,199,89,40,36,171,73,41,166,14,1,112
1762522926.916291,0.1674,0.08137,-0.78107,-0.50136,-0.4142,0.86131,27,206,95,10,65,186,91,27,50,151,88,49,153,19,0,102
1762522932.8879445,0.39598,0.07681,-0.49733,-0.62778,-0.6568,0.92233,54,195,85,40,47,192,101,20,28,196,84,30,199,12,0,98
1762522938.78807,1.6102,0.09295,-0.10995,-0.19876,0.92635,0.59504,107,153,59,63,82,121,72,47,209,7,6,131,117,48,1,76
1762522944.8051116,1.67309,0.08656,-0.02828,-0.57841,0.21951,0.90345,126,149,51,63,53,209,98,29,121,89,55,104,161,12,2,115
1762522950.7876256,1.39248,0.08311,-0.1934,-0.46377,0.18408,0.93803,105,176,77,66,68,221,82,43,134,113,51,104,211,10,1,133
1762522956.8054812,1.63104,0.08632,-0.2,-0.61067,0.35,0.87037,97,158,67,53,48,215,87,25,148,83,34,95,176,21,0,127
1762522962.8203769,1.46196,0.0822,-0.33005,-0.46154,0.43603,0.89444,82,193,77,54,67,209,95,45,155,80,28,120,217,17,2,124
1762522968.74759,1.47757,0.08718,-0.10236,-0.42706,0.21739,0.93548,110,154,56,61,69,190,79,39,116,113,40,122,208,11,0,122
1762522974.7437525,2.50563,0.07439,0.78281,-0.39467,0.42559,0.90256,267,39,9,127,92,206,82,33,161,69,41,112,237,17,2,134
1762522980.753803,1.67516,0.0813,0.53023,-0.43311,-0.20321,0.91503,225,48,53,104,83,213,103,42,91,140,85,58,165,12,1,128
1762522986.7865715,2.32577,0.08266,0.72158,-0.51707,0.40291,0.68421,238,39,21,133,59,207,104,40,172,78,45,117,143,45,0,97
1762522992.8188076,2.40084,0.07868,0.61224,-0.30853,0.72922,0.75084,210,57,19,106,111,206,93,47,213,36,21,151,157,37,0,103
1762522998.7778196,2.61161,0.07292,0.82885,-0.31222,0.6134,0.85714,255,29,6,119,102,201,89,50,180,45,30,133,153,20,1,120
1762523004.7230875,2.14071,0.08057,0.89082,-0.40146,0.08527,0.76316,248,16,6,133,82,203,85,41,125,119,58,85,164,33,3,104
1762523010.7077532,2.25564,0.0849,0.84683,-0.39086,0.39295,0.625,258,25,10,164,79,211,63,41,152,65,47,105,144,54,0,90
1762523016.6735234,2.75651,0.06999,0.84962,-0.46599,0.51351,0.92737,244,18,12,125,59,220,71,47,194,52,47,114,232,13,0,113
1762523022.6827826,2.35196,0.08049,0.53735,-0.36387,0.62567,0.82507,220,59,37,99,72,190,78,53,208,33,37,96,197,28,2,116
1762523028.641299,1.63647,0.08457,0.8381,-0.38182,-0.24409,0.66065,250,19,15,136,88,226,78,48,86,151,86,58,127,45,2,103
1762523034.558169,2.24607,0.08018,0.85169,-0.40541,0.19588,0.7931,273,20,13,139,77,203,83,44,135,96,60,97,149,29,1,111
1762523040.505969,0.97279,0.0878,0.68687,-0.28604,-0.62881,0.62869,216,39,23,118,100,185,96,56,41,192,102,26,108,44,0,85
1762523046.4475207,2.37781,0.08027,0.4717,-0.44615,0.56522,0.89474,204,95,17,108,79,201,81,29,167,49,26,103,183,14,4,141
1762523052.4026234,2.37187,0.07896,0.84821,-0.39796,0.24294,0.88276,274,24,10,140,74,193,81,44,122,89,45,98,167,17,0,106
1762523058.3723183,2.73127,0.07228,0.58706,-0.53695,0.68865,0.9186,193,60,23,126,56,205,107,38,207,36,23,113,186,13,1,144
1762523064.3640041,2.56124,0.0749,0.77778,-0.43085,0.41818,0.93443,233,35,11,135,65,176,93,42,168,71,41,105,220,11,1,134
1762523070.309186,2.71854,0.07266,0.65133,-0.64762,0.50267,0.91691,227,60,12,114,50,253,93,24,166,62,31,115,200,14,0,123
1762523076.315328,2.05476,0.08206,0.25217,-0.5978,0.35294,0.85185,192,137,35,96,56,204,86,17,177,93,39,99,207,24,2,118
1762523082.2786067,2.51638,0.07478,0.78851,-0.51134,0.3201,0.89644,260,39,7,129,65,198,102,32,155,87,50,111,169,15,1,124
1762523088.2329235,2.53402,0.07419,0.86173,-0.33162,0.40426,0.93642,253,17,11,124,85,181,78,45,170,77,35,94,184,9,2,151
1762523094.2476888,2.64139,0.07131,0.86528,-0.37727,0.49354,0.90529,229,10,16,131,83,208,95,54,185,62,36,104,219,17,0,123
1762523100.2401009,2.73351,0.0699,0.89706,-0.50123,0.42564,0.90957,256,19,2,131,62,213,91,39,183,73,39,95,220,15,2,139
1762523106.1974566,2.74595,0.07179,0.78756,-0.67376,0.45316,0.83146,212,33,8,133,40,243,111,29,182,69,39,105,203,29,1,123
1762523112.1891773,2.30012,0.07879,0.52618,-0.57531,0.28678,0.91185,190,74,21,116,54,219,100,32,160,96,47,98,217,14,2,130
1762523118.1462045,2.5677,0.0744,0.81299,-0.41063,0.42473,0.91935,218,29,7,131,80,204,88,42,154,75,32,111,225,15,0,132
1762523124.1158621,2.57497,0.0732,0.87234,-0.40235,0.40642,0.89385,278,19,8,118,84,201,97,43,166,57,54,97,195,19,0,144
1762523130.1105902,2.63964,0.07295,0.77458,-0.47115,0.53081,0.8631,232,36,11,138,69,206,100,41,201,60,39,122,193,23,0,120
1762523136.061362,2.36861,0.07597,0.69543,-0.42105,0.30476,0.94737,226,52,8,108,76,215,82,45,170,96,50,104,221,9,0,112
1762523142.094421,2.70874,0.06984,0.85492,-0.47442,0.47242,0.90698,239,21,7,119,74,222,95,39,197,75,35,110,203,14,2,125
1762523148.1073923,2.53871,0.07837,0.82801,-0.52099,0.41828,0.77143,242,20,15,130,69,209,99,28,157,67,38,99,171,33,3,108
1762523154.1376817,2.67735,0.07199,0.82039,-0.41032,0.53886,0.90778,255,27,10,120,77,201,86,43,197,50,39,100,205,15,1,126
1762523160.0989318,2.69647,0.07057,0.84729,-0.43564,0.47805,0.93548,236,15,16,139,68,195,95,46,189,69,38,114,204,11,0,126
1762523166.1130836,2.49797,0.07811,0.61111,-0.4626,0.55443,0.86982,227,65,19,121,63,173,91,34,187,55,33,120,208,21,1,108
1762523172.1374197,2.6106,0.07252,0.84434,-0.45455,0.43925,0.87246,248,25,8,143,71,207,81,37,203,69,51,105,193,19,3,130
1762523178.1929386,2.7974,0.06852,0.83028,-0.48636,0.59091,0.88986,257,30,7,142,76,219,108,37,188,52,29,127,202,15,4,124
1762523184.165198,2.68057,0.07031,0.88235,-0.47805,0.4058,0.91437,266,18,6,118,72,201,102,35,185,79,44,106,183,12,2,130
1762523190.1212652,2.74705,0.07115,0.84236,-0.4787,0.50663,0.91935,251,27,5,123,60,206,89,44,166,52,41,118,228,15,0,129
1762523196.045392,2.78436,0.06956,0.8009,-0.50254,0.55668,0.92424,262,34,10,136,70,203,93,28,184,59,29,125,252,15,0,129
1762523202.051576,2.74559,0.07015,0.90995,-0.43684,0.47287,0.92593,270,15,4,133,80,192,81,27,189,63,39,96,232,12,2,132
1762523208.0242953,2.52354,0.07503,0.85604,-0.39604,0.34247,0.92899,246,19,9,115,77,200,82,45,178,88,32,67,202,12,0,124
1762523214.0072691,2.64461,0.07123,0.80723,-0.42157,0.46269,0.95312,238,30,10,137,80,206,84,38,185,69,39,109,245,9,0,130
1762523219.987368,2.52116,0.07188,0.90361,-0.29177,0.36683,0.95894,263,13,7,132,91,189,70,51,164,78,48,108,195,7,0,139
1762523225.9525778,2.85,0.06871,0.82791,-0.53061,0.54223,0.95918,261,28,9,132,64,210,90,28,169,50,34,114,199,6,1,137
1762523231.8769107,2.5102,0.07726,0.64758,-0.37981,0.62611,0.8567,230,63,17,144,87,185,102,42,174,41,22,100,177,22,1,121
1762523237.846162,2.69919,0.07067,0.76303,-0.45455,0.53349,0.94813,231,37,13,141,67,196,84,38,221,73,28,111,214,8,1,124
1762523243.8320534,2.6855,0.07123,0.85784,-0.46479,0.43243,0.93043,250,19,10,129,80,216,96,34,174,64,41,91,215,11,1,118
1762523249.757852,2.76676,0.07103,0.78971,-0.52785,0.53616,0.91304,245,34,13,155,62,204,84,27,199,58,35,109,202,15,0,128
1762523255.6765661,2.69016,0.07105,0.84236,-0.46729,0.47631,0.90419,248,21,11,126,84,220,94,30,195,72,33,101,199,16,0,119
1762523261.659348,2.77436,0.07235,0.83505,-0.47826,0.57025,0.8908,219,26,6,137,74,201,88,28,186,45,33,99,201,19,0,128
1762523267.6736114,2.6747,0.07182,0.7799,-0.44976,0.51562,0.92941,254,40,6,118,83,214,89,32,173,65,28,118,204,11,1,124
1762523273.659678,2.76735,0.06893,0.84127,-0.48058,0.51899,0.92651,241,29,6,165,75,211,94,32,189,58,37,111,226,13,1,141
1762523279.597516,2.54698,0.0736,0.73302,-0.50105,0.41398,0.89894,235,46,11,135,80,241,117,39,176,72,37,87,222,19,0,135
1762523285.5320277,2.54181,0.07296,0.8451,-0.34545,0.42857,0.92268,258,25,9,147,92,169,90,34,184,74,44,111,251,15,0,122
1762523291.4840157,2.72387,0.06943,0.89616,-0.5,0.38501,0.94269,263,17,6,157,69,209,94,32,173,74,45,95,194,9,1,145
1762523297.395322,2.83647,0.0693,0.79327,-0.52356,0.57711,0.94253,233,30,13,140,58,204,87,33,206,49,36,111,196,10,0,142
1762523303.3589318,2.50674,0.07292,0.76147,-0.36283,0.4596,0.92285,259,37,15,125,94,210,98,50,168,62,45,121,187,11,2,137
1762523309.2723022,2.63836,0.07297,0.79612,-0.43341,0.5,0.90883,247,31,11,123,86,197,99,31,181,65,30,104,206,15,1,129
1762523315.257518,2.69621,0.07196,0.73196,-0.51208,0.52645,0.92573,215,43,9,121,65,216,97,36,194,62,32,109,220,13,1,143
1762523321.2198381,2.69267,0.07222,0.80952,-0.50251,0.4742,0.90643,219,29,7,123,58,208,91,41,176,64,43,124,195,13,3,131
1762523327.172378,2.57122,0.07722,0.74932,-0.43902,0.50409,0.87879,195,36,10,126,78,208,87,37,181,50,41,95,186,15,3,93
1762523333.1171875,2.6866,0.07125,0.81903,-0.48894,0.47059,0.90805,262,30,9,130,67,207,96,37,195,75,33,105,197,16,0,135
1762523339.0698817,2.79348,0.06946,0.81773,-0.47222,0.56787,0.93566,253,26,11,116,82,220,98,32,178,44,34,105,207,11,1,154
1762523345.0552433,2.69081,0.0717,0.76042,-0.50594,0.46329,0.96117,217,34,12,121,66,227,90,38,179,64,42,110,184,6,0,119
1762523351.0136948,2.79157,0.06942,0.84163,-0.46231,0.56234,0.92529,263,24,11,144,61,202,89,46,194,57,29,113,182,13,0,153
1762523356.9749796,2.76758,0.07192,0.83548,-0.52404,0.51821,0.88986,227,23,9,130,69,227,90,30,173,53,33,98,206,17,2,120
1762523362.8974025,2.73344,0.07088,0.79691,-0.44118,0.58947,0.90588,268,34,12,139,74,219,75,40,190,54,24,112,188,14,2,136
1762523378.861774,2.55522,0.07475,0.77305,-0.39853,0.50376,0.87988,241,38,10,134,89,196,90,34,196,63,36,104,198,20,0,115
1762523394.152913,2.62235,0.07462,0.68901,-0.51589,0.4934,0.92405,208,43,15,107,64,209,101,35,159,66,30,124,234,13,2,146
1762523409.406139,2.58562,0.07272,0.76905,-0.44316,0.48926,0.88415,243,37,13,140,76,223,88,44,194,65,42,118,184,16,3,125
1762523424.6617973,2.7935,0.06977,0.78404,-0.52195,0.57216,0.91534,235,35,11,145,69,226,86,29,181,50,33,124,228,16,0,134
1762523439.9153461,2.75859,0.06887,0.75785,-0.48984,0.54974,0.96117,255,47,7,137,85,226,104,28,181,48,38,115,183,5,1,120
1762523455.1855109,2.77894,0.07129,0.76555,-0.53922,0.60513,0.86905,228,41,8,141,61,228,86,33,194,49,28,119,200,21,1,114
1762523470.4500134,2.58649,0.07194,0.74815,-0.46204,0.46667,0.90964,231,45,6,123,75,245,92,49,185,64,48,123,177,14,1,140
1762523485.7100089,2.76321,0.06929,0.77726,-0.46829,0.58392,0.93373,249,39,9,134,79,204,97,30,208,55,33,127,200,11,0,121
1762523500.9611495,2.72587,0.07191,0.80105,-0.46633,0.53316,0.92533,218,31,7,126,77,221,73,30,192,56,32,97,208,12,2,153
1762523516.2496243,2.79245,0.06972,0.75172,-0.53093,0.60095,0.90885,245,40,14,136,59,219,78,32,200,56,28,137,219,17,0,137
1762523531.5211773,2.60731,0.07284,0.75378,-0.39706,0.54005,0.91642,268,46,11,138,75,206,79,48,183,54,35,115,187,12,2,134
1762523546.7834318,2.6373,0.07645,0.74157,-0.51671,0.49598,0.88304,198,39,7,112,58,209,86,36,174,54,40,105,189,20,0,133
1762523562.0600512,2.7301,0.07263,0.79803,-0.45889,0.5527,0.92049,235,30,11,130,72,197,78,30,176,51,36,126,176,13,0,138
1762523577.3457334,2.83973,0.07161,0.75,-0.53846,0.62842,0.92285,251,41,11,113,47,184,96,37,192,43,25,106,194,13,0,130
1762523592.6216788,2.74586,0.07248,0.80815,-0.50754,0.55733,0.87283,240,32,8,137,62,208,92,36,179,43,40,113,202,22,0,122
1762523607.880576,2.6406,0.07276,0.74026,-0.49666,0.5,0.90368,216,44,6,119,73,244,92,40,177,66,33,120,198,17,0,138
1762523623.145956,2.62749,0.07294,0.73913,-0.48506,0.48092,0.92239,228,41,10,112,71,235,88,41,178,64,38,113,186,11,2,136
1762523638.3999217,2.7557,0.07088,0.71991,-0.55155,0.54522,0.93902,264,51,13,129,60,209,92,27,168,47,41,131,203,9,1,115
1762523653.6589696,2.64335,0.07195,0.76413,-0.5,0.46485,0.91437,225,37,11,134,68,200,100,32,188,68,50,135,185,13,1,128
1762523668.9135945,2.80503,0.07121,0.75309,-0.49311,0.64194,0.91688,214,40,10,141,59,196,75,33,183,42,28,138,222,15,1,147
1762523684.1952379,2.69701,0.07159,0.73262,-0.47445,0.56974,0.9202,219,42,8,105,70,213,90,38,206,57,34,126,235,16,0,150
1762523699.45193,2.60418,0.07285,0.69087,-0.42787,0.59908,0.88636,226,52,14,135,77,198,94,40,207,53,34,140,197,18,2,135
1762523714.705205,2.64247,0.07272,0.73333,-0.48571,0.47781,0.94562,223,49,7,141,70,228,84,38,167,58,42,116,203,9,0,119
1762523729.9959106,2.63706,0.0732,0.71905,-0.48113,0.55612,0.88076,237,51,8,124,69,224,90,41,183,50,37,122,203,22,0,144
1762523745.280661,2.7822,0.0701,0.80741,-0.5,0.56701,0.90778,229,33,6,137,60,223,95,46,195,52,32,109,195,16,0,136
1762523760.5323555,2.70483,0.07265,0.73201,-0.44246,0.62025,0.91011,231,46,8,118,70,202,80,39,197,45,30,123,216,16,0,124
1762523775.8186924,2.70465,0.07187,0.806,-0.51276,0.5466,0.83929,242,37,5,149,64,239,87,41,198,53,37,109,186,26,1,123
1762523791.0725431,2.76775,0.07126,0.77778,-0.52099,0.57979,0.8892,253,38,9,123,63,217,91,34,191,46,33,106,198,19,1,143
1762523806.3373563,2.61762,0.07428,0.77885,-0.45974,0.46599,0.91304,234,40,6,136,71,201,80,33,175,64,42,116,189,14,0,119
1762523821.5987597,2.67436,0.07215,0.71759,-0.45985,0.58,0.91691,245,52,9,126,73,211,89,38,184,49,35,132,193,14,0,130
1762523836.8645158,2.66603,0.07307,0.75122,-0.51389,0.50678,0.89415,231,40,11,128,64,231,96,41,190,57,34,88,203,16,3,137
1762523852.1229644,2.84492,0.06894,0.77725,-0.5086,0.62533,0.93373,244,44,3,131,58,223,84,42,195,42,29,113,196,9,2,125
1762523867.418956,2.66332,0.07274,0.72113,-0.48969,0.49598,0.95652,253,56,8,142,69,200,89,30,164,58,36,115,193,6,1,122
