timestamp,S_value,E_ab,E_abp,E_apb,E_apbp,C_HH,C_HV,C_VH,C_VV,C_HD,C_HA,C_VD,C_VA,C_DH,C_DV,C_AH,C_AV,C_DD,C_DA,C_AD,C_AA
1762249160.5804663,1.88374,-0.80508,0.2816,0.44766,-0.3494,20,183,243,26,122,67,95,167,172,51,73,153,59,152,128,76
1762249166.4888914,2.11888,-0.62185,-0.78689,0.36967,-0.34048,55,169,217,35,13,221,215,39,138,49,84,151,49,115,135,74
1762249172.4616,1.86771,-0.23457,0.35874,0.85151,0.42289,95,125,175,91,147,68,75,156,188,16,16,211,134,76,40,152
1762249178.3515933,2.71342,-0.7906,0.63715,-0.593,-0.69267,27,195,224,22,141,24,60,238,37,169,195,56,13,193,165,52
1762249194.5826144,2.71655,-0.72745,0.67288,-0.61305,-0.70316,36,210,221,32,178,23,56,226,37,164,182,46,14,173,177,47
1762249204.618664,2.7526,-0.71843,0.63399,-0.66047,-0.73973,43,212,203,25,160,27,57,215,31,176,181,42,15,208,173,42
