timestamp,S_value,S_err,E_ab,E_abp,E_apb,E_apbp,C_HH,C_HV,C_VH,C_VV,C_HD,C_HA,C_VD,C_VA,C_DH,C_DV,C_AH,C_AV,C_DD,C_DA,C_AD,C_AA
1762507291.8806992,2.17972,0.0897,0.20798,-0.84916,0.61728,0.5053,111,116,23,101,12,231,100,15,154,39,23,108,118,67,3,95
1762507297.916465,2.6817,0.08174,0.67956,0.59036,-0.64308,0.76871,201,22,36,103,145,61,7,119,30,179,88,28,144,34,0,116
1762507303.9735947,1.97045,0.09046,0.33512,0.29213,-0.72189,0.6213,139,74,50,110,114,83,43,116,10,197,94,37,155,63,1,119
1762507310.0706477,2.491,0.07988,0.89189,0.36207,-0.34954,0.8875,203,10,10,147,139,71,40,98,50,154,68,57,187,17,1,115
1762507316.1376727,1.76378,0.09563,0.06812,0.70149,-0.62147,-0.37269,112,101,70,84,166,42,8,119,61,209,78,6,48,186,0,37
1762507322.2050762,2.09898,0.08435,0.71353,-0.39058,0.09456,0.90031,196,47,7,127,49,162,89,61,93,97,61,98,186,16,0,119
1762507328.2175324,2.85004,0.07513,0.78261,0.61345,-0.64943,0.80456,184,23,17,144,165,48,21,123,37,191,96,24,155,30,0,122
1762507334.2802258,2.6523,0.08171,0.67553,0.55952,-0.71692,0.70033,186,32,29,129,153,50,24,109,15,189,90,31,156,46,0,105
1762507340.2451036,2.82337,0.07544,0.71351,0.64456,-0.74566,0.71963,179,35,18,138,174,32,35,136,21,218,84,23,166,45,0,110
1762507346.3598585,2.59765,0.07858,0.85405,0.41885,-0.51744,0.80731,212,14,13,131,153,73,38,118,46,181,80,37,153,27,2,119
1762507352.329163,2.15837,0.07891,0.93862,0.12565,-0.20556,0.88854,226,5,7,153,120,114,53,95,76,142,75,67,179,18,0,126
1762507358.3098462,2.60965,0.08008,0.52273,0.76608,-0.7606,0.56024,150,48,36,118,186,28,12,116,16,228,125,32,153,73,0,106
1762507364.3588562,2.65285,0.07648,0.85263,0.38728,-0.53168,0.88125,191,6,22,161,152,58,48,88,54,197,81,31,175,18,1,126
1762507370.4195511,2.06757,0.08196,0.84935,-0.25905,0.04956,0.9096,219,22,7,137,67,149,77,66,119,113,50,61,197,14,2,141
1762507376.4022264,2.2435,0.08215,0.22251,0.84211,-0.94048,0.23841,148,93,59,91,179,22,5,136,4,214,112,6,123,114,1,64
1762507382.3807065,2.04351,0.08178,0.06233,0.87571,-0.94398,0.16149,112,125,48,84,188,20,2,144,5,235,112,5,109,134,1,78
1762507388.339296,2.41358,0.08131,0.86567,0.26074,-0.45042,0.83673,232,7,20,143,118,94,35,102,48,157,99,49,163,24,0,107
1762507394.3155963,2.02316,0.07803,0.91022,-0.19689,-0.008,0.90805,236,11,7,147,75,153,78,80,116,116,73,70,199,15,1,133
1762507400.2628567,2.63361,0.07934,0.45455,0.81471,-0.85185,0.5125,141,57,36,107,196,22,12,137,11,243,107,17,148,78,0,94
1762507406.2772453,2.75045,0.0755,0.55102,0.78151,-0.80501,0.6129,174,57,31,130,186,25,14,132,15,227,97,20,159,66,0,116
1762507412.2715542,2.63526,0.07873,0.49495,0.87097,-0.81711,0.45223,158,60,40,138,172,11,9,118,13,217,91,18,139,85,1,89
1762507418.2860901,2.70735,0.07855,0.71354,0.64134,-0.61308,0.73939,186,21,34,143,152,39,20,118,48,217,79,23,172,43,0,115
1762507424.2950814,2.64464,0.07865,0.81638,0.48538,-0.54907,0.79381,211,14,23,155,147,57,31,107,43,180,112,42,155,28,2,106
1762507430.3237045,2.44091,0.0808,0.94236,0.31285,-0.34185,0.84384,197,6,4,140,136,83,40,99,50,146,64,53,190,23,3,117
1762507436.3308463,2.91218,0.07417,0.69663,0.77586,-0.78116,0.65854,177,31,23,125,185,25,14,124,17,210,83,19,185,54,2,87
1762507442.3327558,2.72347,0.07869,0.46893,0.80952,-0.8098,0.63522,159,60,34,101,174,21,9,111,12,217,97,21,159,58,0,101
1762507448.3423219,2.69331,0.0795,0.62254,0.65385,-0.7535,0.66343,164,41,26,124,187,37,26,114,26,225,88,18,153,49,3,104
1762507454.310549,2.54444,0.07832,0.26404,0.92513,-0.92765,0.42761,118,80,51,107,210,5,9,150,2,258,115,12,114,85,0,98
1762507460.3014357,2.71774,0.0805,0.73371,0.57927,-0.68955,0.71521,180,25,22,126,144,42,27,115,29,210,73,23,153,43,1,112
1762507466.2666852,2.81759,0.07867,0.72493,0.60961,-0.7464,0.73665,170,21,27,131,160,46,19,108,17,207,96,27,150,37,0,94
1762507472.2401175,2.50319,0.08299,0.52459,0.75824,-0.75758,0.46278,166,47,40,113,188,30,14,132,13,219,100,31,139,83,0,87
1762507478.195603,2.72542,0.08084,0.71105,0.65432,-0.63636,0.72368,169,23,28,133,152,34,22,116,21,187,83,39,162,41,1,100
1762507484.1489682,2.73312,0.07638,0.49637,0.84661,-0.84348,0.54667,164,48,56,145,181,19,7,132,10,214,104,17,132,66,2,100
1762507490.1069572,2.82277,0.07711,0.72989,0.67213,-0.64742,0.77333,179,30,17,122,177,38,22,129,29,181,90,29,153,33,1,113
1762507496.0384543,2.66641,0.08246,0.57143,0.75723,-0.75472,0.58304,156,46,32,130,181,27,15,123,15,190,89,24,125,59,0,99
1762507502.0146546,2.86526,0.07565,0.70235,0.78797,-0.73481,0.64014,192,28,29,134,187,22,15,125,19,206,108,29,150,51,1,87
1762507507.9836352,2.68981,0.07787,0.79348,0.51335,-0.60322,0.77976,189,14,24,141,145,50,32,110,39,216,83,35,173,35,2,126
1762507513.9654448,2.84462,0.07524,0.66495,0.75806,-0.7716,0.65,203,42,23,120,180,29,16,147,21,200,87,16,166,56,0,98
1762507519.975451,2.74638,0.07686,0.80952,0.53247,-0.59248,0.81191,213,19,17,129,162,60,30,133,33,174,80,32,176,30,0,113
1762507525.9632964,2.66998,0.08194,0.59773,0.8,-0.76309,0.50916,157,40,31,125,189,25,10,126,22,207,113,21,129,66,1,77
1762507531.9243505,2.62008,0.07979,0.55325,0.71963,-0.70879,0.63842,154,48,38,145,166,32,13,110,24,219,92,29,167,64,0,123
1762507537.8703494,2.83603,0.07662,0.64246,0.76023,-0.8,0.63333,162,37,27,132,177,29,12,124,13,212,112,23,139,54,1,106
1762507543.8357842,2.81979,0.07504,0.55616,0.82383,-0.81921,0.62058,171,45,36,113,207,23,11,145,14,225,97,18,150,58,1,102
1762507549.8189795,2.69332,0.07823,0.61003,0.67536,-0.7589,0.64903,168,41,29,121,172,25,31,117,17,216,105,27,173,63,0,123
1762507555.8282416,2.80058,0.07561,0.71859,0.70474,-0.68975,0.6875,210,31,25,132,184,32,21,122,18,208,97,38,180,49,1,90
1762507561.7765126,2.86795,0.07449,0.65426,0.7493,-0.82336,0.64103,172,39,26,139,189,26,19,125,11,203,117,20,152,55,1,104
1762507567.7642045,2.6726,0.0803,0.61804,0.67723,-0.73184,0.64548,185,35,37,120,168,30,26,123,20,224,86,28,144,52,1,102
1762507573.743832,2.75258,0.07514,0.54082,0.81432,-0.81102,0.58642,166,49,41,136,210,24,11,132,14,247,98,22,148,67,0,109
1762507579.7419648,2.70871,0.07829,0.52151,0.75691,-0.78698,0.64331,157,46,43,126,184,24,20,134,9,205,97,27,154,55,1,104
1762507585.7248569,2.71751,0.07876,0.57609,0.78393,-0.76404,0.59344,161,39,39,129,193,19,20,129,18,216,98,24,142,62,0,101
1762507591.6589038,2.70023,0.08001,0.59229,0.72944,-0.78528,0.59322,159,35,39,130,193,38,13,133,13,203,88,22,144,59,1,91
1762507597.647329,2.74726,0.07843,0.59659,0.75275,-0.80299,0.59494,159,44,27,122,195,21,24,124,14,199,103,19,146,64,0,106
1762507603.5809429,2.69363,0.07993,0.57143,0.73639,-0.77202,0.61379,176,41,37,110,171,29,17,132,19,233,109,25,128,56,0,106
1762507609.5137298,2.79255,0.07551,0.59686,0.77971,-0.76214,0.65385,186,44,33,119,190,25,13,117,17,244,119,32,160,54,0,98
1762507615.5363371,2.7461,0.07713,0.61143,0.71507,-0.73913,0.68047,164,29,39,118,188,30,22,125,20,225,95,28,164,53,1,120
1762507621.4341898,2.85054,0.07597,0.71345,0.68715,-0.79885,0.65109,170,29,20,123,170,39,17,132,14,216,97,21,155,56,0,110
1762507627.4116874,2.74156,0.07546,0.58763,0.77586,-0.72864,0.64943,182,42,38,126,185,27,12,124,29,221,123,25,160,61,0,127
1762507633.4013019,2.65411,0.08184,0.58656,0.73099,-0.79016,0.54639,180,41,39,127,168,35,11,128,10,183,90,22,131,64,2,94
1762507639.3704689,2.76403,0.0781,0.69274,0.69399,-0.74212,0.63518,165,30,25,138,180,32,24,130,15,208,96,30,146,54,2,105
1762507645.310289,2.85094,0.07613,0.62069,0.83051,-0.69512,0.70462,152,44,22,130,179,13,17,145,19,181,97,31,174,48,0,103
1762507651.3041203,2.84437,0.07621,0.62766,0.72727,-0.83287,0.65657,197,35,35,109,171,35,10,114,16,217,112,14,158,50,1,88
1762507657.2568984,2.80901,0.07681,0.62095,0.82123,-0.775,0.59184,175,44,32,150,198,19,13,128,11,192,92,25,135,59,1,99
1762507663.220539,2.68878,0.07959,0.57333,0.71667,-0.75568,0.6431,179,45,35,116,196,28,23,113,17,207,102,26,148,49,4,96
1762507669.1848493,2.72681,0.07739,0.5625,0.80693,-0.79641,0.56098,154,45,32,121,211,21,18,154,17,197,103,17,144,71,1,112
1762507675.1749089,2.65433,0.07982,0.52909,0.74174,-0.81163,0.57187,163,49,36,113,181,31,12,109,13,222,105,21,164,70,0,93
1762507681.0877507,2.82213,0.07842,0.67847,0.76404,-0.77522,0.6044,185,30,29,123,188,28,14,126,18,196,112,21,130,54,0,89
1762507687.0357192,2.81558,0.07544,0.72118,0.73109,-0.73438,0.62893,181,28,24,140,170,30,18,139,18,223,110,33,149,56,3,110
1762507693.0007951,2.83074,0.07478,0.59358,0.72468,-0.81967,0.69281,168,41,35,130,181,36,17,151,18,220,113,15,170,47,0,89
1762507698.9645898,2.89482,0.07413,0.61713,0.83529,-0.75216,0.69024,189,37,39,132,178,19,9,134,19,199,105,24,158,46,0,93
1762507704.940266,2.89151,0.0735,0.62295,0.78892,-0.8427,0.63694,182,39,30,115,186,25,15,153,12,238,90,16,150,57,0,107
1762507710.943514,2.65106,0.07904,0.6095,0.71588,-0.69315,0.63253,178,34,40,127,194,27,24,114,21,198,111,35,167,60,1,104
1762507716.989689,2.79342,0.07778,0.6188,0.77709,-0.76292,0.63462,173,45,28,137,169,26,10,118,15,205,85,24,164,57,0,91
1762507723.0111785,2.85757,0.07419,0.62176,0.75074,-0.82036,0.66471,186,37,36,127,175,25,17,120,6,215,89,24,177,56,1,106
1762507728.9966083,2.68286,0.07932,0.60224,0.7591,-0.72881,0.59271,171,38,33,115,190,30,13,124,16,185,121,32,155,67,0,107
1762507734.8848448,2.73898,0.0782,0.61257,0.70799,-0.75843,0.66,192,46,28,116,174,36,17,136,18,208,105,25,160,51,0,89
1762507740.8240201,2.66135,0.08064,0.6266,0.70968,-0.67761,0.64746,175,40,33,143,184,32,22,134,24,173,108,30,145,52,0,98
1762507746.7513356,2.73556,0.07854,0.54545,0.75976,-0.74344,0.6869,174,44,41,115,178,26,14,115,18,218,81,26,168,49,0,96
1762507752.6945908,2.88158,0.07642,0.64535,0.78551,-0.79885,0.65188,165,38,23,118,180,22,15,128,17,212,101,18,136,51,0,106
1762507758.6322734,2.76146,0.07819,0.54545,0.78804,-0.7716,0.65636,160,53,32,129,200,23,16,129,18,200,87,19,138,49,1,103
1762507764.5678782,2.71875,0.08001,0.61934,0.73262,-0.80758,0.55921,157,33,30,111,197,31,19,127,12,215,95,21,138,67,0,99
1762507770.5180473,2.82061,0.07732,0.65957,0.74929,-0.80791,0.60383,164,33,23,109,174,27,17,133,17,225,95,17,157,61,1,94
1762507776.5011597,2.63002,0.07973,0.54156,0.78378,-0.74566,0.55901,164,56,35,142,182,24,12,115,21,213,89,23,151,70,1,100
1762507782.4364142,2.87962,0.07489,0.57396,0.81408,-0.81183,0.67974,151,47,25,115,176,24,9,146,16,228,109,19,162,48,1,95
1762507788.371511,2.75091,0.07869,0.66286,0.70833,-0.73228,0.64744,166,36,23,125,166,38,11,121,19,226,104,32,157,55,0,100
1762507794.3229282,2.74469,0.07609,0.61519,0.73684,-0.7847,0.60795,178,42,34,141,163,27,18,134,21,213,102,17,178,68,1,105
1762507800.2683916,2.8086,0.07612,0.67914,0.80447,-0.71989,0.6051,195,32,28,119,181,22,13,142,24,189,118,26,145,61,1,107
1762507806.2890403,2.68876,0.07736,0.56216,0.73057,-0.78889,0.60714,172,51,30,117,207,31,21,127,23,225,97,15,164,65,1,106
1762507812.2909305,2.85684,0.07391,0.57702,0.76261,-0.85366,0.66355,179,37,44,123,169,28,12,128,11,224,118,16,156,51,3,111
1762507818.3179832,2.77345,0.07797,0.57286,0.70393,-0.82663,0.67003,188,51,34,125,159,33,16,123,12,201,94,16,156,49,0,92
1762507824.3291152,2.70416,0.0777,0.56728,0.74054,-0.8187,0.57764,183,50,32,114,188,28,20,134,14,232,89,18,145,68,0,109
1762507830.3260071,2.75311,0.07799,0.58421,0.73219,-0.82081,0.61589,161,42,37,140,187,27,20,117,13,225,90,18,150,58,0,94
1762507836.2773373,2.85545,0.07584,0.66234,0.81871,-0.76289,0.61151,182,38,27,138,189,22,9,122,21,227,115,25,135,53,1,89
1762507842.2244906,2.68448,0.0807,0.55432,0.72781,-0.76536,0.63699,162,43,37,117,160,27,19,132,27,232,84,15,136,52,1,103
