timestamp,S_value,S_err,E_ab,E_abp,E_apb,E_apbp,C_HH,C_HV,C_VH,C_VV,C_HD,C_HA,C_VD,C_VA,C_DH,C_DV,C_AH,C_AV,C_DD,C_DA,C_AD,C_AA
1762508083.5538156,1.86873,0.0931,-0.10193,0.55963,-0.92836,0.27881,105,108,92,58,152,52,20,103,10,213,110,2,87,94,3,85
1762508089.5392623,2.24277,0.0852,0.84324,0.26667,-0.4212,0.71166,208,16,13,133,142,84,48,86,38,174,74,63,163,47,0,116
1762508095.512405,1.82006,0.09706,-0.21866,0.35519,-0.69659,-0.54962,68,130,79,66,134,74,44,114,38,201,73,11,31,201,2,28
1762508101.5095866,2.2614,0.08252,0.92113,0.10703,-0.37609,0.85714,207,6,8,134,106,101,45,75,55,140,96,52,174,23,0,125
1762508107.4787972,1.81382,0.09296,0.22905,0.6036,0.14545,0.83571,149,94,44,71,171,59,7,96,100,83,58,89,146,23,0,111
1762508113.4424925,2.25615,0.08461,0.34417,0.53213,-0.82941,0.55043,133,78,43,115,163,58,33,135,10,200,111,19,163,76,2,106
1762508119.366354,2.05925,0.08859,0.21448,-0.73727,0.29697,0.81053,116,95,46,102,15,214,110,34,116,88,28,98,139,26,1,119
1762508125.3842611,2.15719,0.08687,0.26404,0.84225,-0.89565,0.15523,134,66,65,91,186,16,12,141,8,213,114,10,81,117,0,79
1762508131.3540418,2.08465,0.08203,0.88136,-0.04396,-0.27114,0.8882,209,11,10,124,84,130,60,90,67,138,80,58,163,15,3,141
1762508137.3539877,2.65255,0.07955,0.68992,0.625,-0.69565,0.64198,192,26,34,135,169,42,24,117,19,193,119,37,151,58,0,115
1762508143.3295732,2.77446,0.0761,0.55,0.80052,-0.76945,0.65449,171,52,38,139,204,28,10,139,20,205,102,20,149,52,0,100
1762508149.3166523,2.70308,0.07793,0.56771,0.70326,-0.87931,0.5528,165,50,33,136,157,29,21,130,14,215,112,7,150,71,1,100
1762508155.298358,2.64808,0.08136,0.80175,0.46552,-0.65495,0.72586,163,14,20,146,146,71,22,109,22,177,82,32,165,44,0,112
1762508161.2579224,2.73225,0.07853,0.552,0.79518,-0.82493,0.56014,163,43,41,128,174,19,15,124,14,225,119,19,127,63,1,100
1762508167.2180884,2.71907,0.07786,0.74595,0.61376,-0.63388,0.72549,186,24,23,137,189,40,33,116,35,210,89,32,151,42,0,113
1762508173.1909697,2.20287,0.08196,0.12121,0.9314,-0.94638,0.20388,103,80,65,82,212,5,8,154,5,251,112,5,106,118,5,80
1762508179.17018,1.99119,0.08602,0.01143,0.87668,-0.96023,0.14286,98,109,64,79,205,20,3,145,4,231,114,3,89,114,0,63
1762508185.1631148,2.50248,0.08142,0.74457,0.375,-0.58739,0.79553,193,26,21,128,136,77,38,117,30,192,85,42,167,32,0,114
1762508191.1354332,2.06038,0.08211,0.87923,0.09383,-0.21512,0.8722,247,12,13,142,99,117,52,105,76,144,65,59,176,18,2,117
1762508197.1160889,2.59123,0.08306,0.72702,0.54896,-0.66279,0.65246,168,23,26,142,148,57,19,113,28,184,102,30,146,51,2,106
1762508203.0407038,2.55263,0.07686,0.36675,0.90501,-0.92683,0.35404,138,74,46,121,204,10,8,157,5,216,100,7,135,103,1,83
1762508209.0534637,2.74722,0.07676,0.45401,0.83844,-0.89503,0.55975,139,52,40,106,204,17,12,126,6,236,107,13,155,69,1,93
1762508215.0400977,2.78117,0.07897,0.74663,0.59105,-0.6242,0.81928,183,29,18,141,142,39,25,107,29,183,72,30,187,30,0,115
1762508221.0024443,2.45222,0.08068,0.888,0.28446,-0.42857,0.85119,201,11,10,153,124,83,39,95,44,164,76,52,181,24,1,130
1762508226.9749782,2.5989,0.07794,0.38539,0.8877,-0.86047,0.46535,151,72,50,124,220,10,11,133,3,224,96,21,149,81,0,73
1762508232.9139895,2.64725,0.08198,0.73656,0.52905,-0.73574,0.6459,174,26,23,149,138,51,26,112,14,186,103,30,150,52,2,101
1762508238.834838,2.84266,0.0785,0.75741,0.66871,-0.7265,0.69004,183,21,24,143,152,39,15,120,16,208,95,32,133,42,0,96
1762508244.834694,2.85,0.07335,0.68,0.7619,-0.70391,0.71084,187,34,30,149,203,27,18,130,30,210,95,23,161,48,0,123
1762508250.8075664,2.72606,0.07837,0.64162,0.69697,-0.69014,0.69733,179,34,28,105,192,33,22,116,22,201,99,33,166,51,0,120
1762508256.7697682,2.77341,0.07739,0.76684,0.55932,-0.68254,0.76471,210,28,17,131,161,50,28,115,25,178,87,25,162,37,1,123
1762508262.6688342,2.71199,0.07773,0.66048,0.61413,-0.72944,0.70794,179,38,26,134,168,39,32,129,24,236,90,27,156,46,0,113
1762508268.666074,2.85,0.07542,0.70483,0.6763,-0.73163,0.74405,196,35,23,139,163,35,21,127,22,185,86,20,184,43,0,109
1762508274.711236,2.85,0.07426,0.77023,0.65749,-0.66667,0.78882,184,21,23,155,152,34,22,119,19,200,100,41,169,32,2,119
1762508280.65636,2.74355,0.07695,0.85042,0.49853,-0.62606,0.76855,201,14,13,133,148,55,30,106,33,197,90,33,176,37,2,122
1762508286.6694438,2.77655,0.07592,0.79894,0.58602,-0.64324,0.74834,205,23,15,135,189,46,31,106,32,207,97,34,159,36,2,105
1762508292.7018242,2.79627,0.07528,0.79365,0.54945,-0.63324,0.81994,208,21,18,131,175,53,29,107,36,195,90,28,174,27,1,109
1762508298.7263036,2.61344,0.08087,0.64674,0.60989,-0.71264,0.64417,179,34,31,124,168,43,28,125,20,220,78,30,151,58,0,117
1762508304.6801844,2.75663,0.07521,0.72973,0.59887,-0.67419,0.75385,204,23,32,148,154,50,21,129,27,234,100,38,184,38,2,101
1762508310.6023693,2.61529,0.08103,0.70556,0.59172,-0.64835,0.66967,180,36,17,127,153,39,30,116,25,202,98,39,159,54,1,119
1762508316.5778747,2.84744,0.07616,0.73816,0.69492,-0.66854,0.74582,180,24,23,132,192,35,19,108,26,201,96,33,166,38,0,95
1762508322.55943,2.80433,0.07483,0.71357,0.67553,-0.70833,0.7069,198,30,27,143,181,43,18,134,26,184,103,23,173,50,1,124
1762508328.5171502,2.77241,0.07737,0.62722,0.68091,-0.77473,0.68955,161,38,25,114,180,35,21,115,16,216,107,25,165,50,2,118
1762508334.4803154,2.78274,0.07739,0.7641,0.63429,-0.65797,0.72638,198,28,18,146,166,38,26,120,28,185,101,31,156,42,0,109
1762508340.474046,2.7235,0.07707,0.63684,0.7135,-0.69437,0.67879,173,32,37,138,171,36,16,140,30,219,97,27,165,52,1,112
1762508346.383733,2.76544,0.07652,0.74074,0.63533,-0.62431,0.76506,190,21,28,139,161,38,26,126,37,205,89,31,174,39,0,119
1762508352.2933743,2.85,0.07382,0.72178,0.68966,-0.77841,0.70625,204,33,20,124,174,30,24,120,19,205,108,20,164,46,1,109
1762508358.2099755,2.85,0.07502,0.7398,0.64672,-0.74929,0.71609,200,29,22,141,185,42,20,104,21,226,81,23,159,45,0,113
1762508364.251115,2.81862,0.07559,0.77285,0.57105,-0.69767,0.77705,191,20,21,129,172,45,35,121,25,196,96,27,152,33,1,119
1762508370.2624607,2.71258,0.08136,0.72603,0.6381,-0.68649,0.66197,193,26,24,122,146,39,18,112,23,205,107,35,140,48,0,96
1762508376.2550392,2.85,0.07526,0.75315,0.61582,-0.71787,0.77287,213,21,28,135,153,45,23,133,21,177,97,24,175,36,0,106
1762508382.2628286,2.59343,0.08026,0.67568,0.57265,-0.60858,0.73653,180,37,23,130,165,49,26,111,31,205,95,42,171,43,1,119
1762508388.2570527,2.54465,0.07751,0.82412,0.35567,-0.54237,0.82249,231,19,16,132,141,79,46,122,26,176,97,55,179,29,1,129
1762508394.3219914,2.75835,0.07616,0.80749,0.5445,-0.65714,0.74922,212,20,16,126,192,51,36,103,34,183,107,26,164,40,0,115
1762508400.3687432,2.85,0.07487,0.744,0.66978,-0.75931,0.73125,183,23,25,144,144,36,17,124,20,209,98,22,161,43,0,116
1762508406.4066103,2.75449,0.07684,0.63243,0.70732,-0.72055,0.69419,168,33,35,134,165,34,20,150,23,210,104,28,159,50,0,118
1762508412.427101,2.85,0.0743,0.64611,0.65497,-0.80541,0.80292,171,31,35,136,162,35,24,121,16,220,114,20,133,27,0,114
1762508418.4140334,2.74014,0.07788,0.63446,0.64671,-0.78919,0.66978,196,39,31,117,152,39,20,123,16,215,116,23,168,53,0,100
1762508424.409019,2.7508,0.07794,0.75597,0.58378,-0.72334,0.68771,193,23,23,138,173,42,35,120,26,206,93,22,148,47,0,106
1762508430.465902,2.72125,0.07805,0.71196,0.63061,-0.64912,0.72956,183,26,27,132,183,47,23,126,20,188,94,40,154,42,1,121
1762508436.4487374,2.85,0.07268,0.78248,0.72654,-0.77011,0.68454,174,24,12,121,179,24,27,143,18,194,114,22,155,49,1,112
1762508442.4534957,2.73266,0.07767,0.67895,0.63536,-0.72507,0.69329,211,33,28,108,173,44,22,123,23,223,97,28,171,48,0,94
1762508448.4144018,2.72391,0.07606,0.73368,0.6124,-0.72973,0.64809,191,36,15,141,187,49,26,125,19,220,100,31,162,57,3,119
1762508454.431647,2.85,0.07451,0.76864,0.70556,-0.69855,0.69716,198,20,25,146,170,28,25,137,31,207,86,21,165,47,1,104
1762508460.4466672,2.81511,0.07687,0.66205,0.70279,-0.71196,0.73832,161,32,29,139,160,29,19,115,25,223,92,28,166,42,0,113
1762508466.4814937,2.72534,0.07696,0.77171,0.57865,-0.71031,0.66467,195,23,23,162,163,49,26,118,20,204,103,32,156,54,2,122
1762508472.503534,2.75796,0.07717,0.74093,0.60465,-0.68023,0.73214,177,28,22,159,160,46,22,116,21,202,87,34,153,43,2,138
1762508478.502754,2.85,0.07441,0.79006,0.70787,-0.69231,0.76678,187,20,18,137,190,33,19,114,22,184,91,28,157,33,0,93
1762508484.528359,2.66011,0.07941,0.67263,0.6206,-0.73298,0.6339,181,39,25,146,185,43,27,114,22,210,121,29,141,53,1,100
1762508490.5555553,2.85,0.07274,0.76501,0.648,-0.78363,0.69591,194,29,16,144,202,38,28,107,20,197,108,17,171,52,0,119
1762508496.5223043,2.84031,0.07423,0.74799,0.6455,-0.75597,0.69085,178,29,18,148,184,44,23,127,24,217,114,22,161,47,2,107
1762508502.5563323,2.66939,0.07883,0.65385,0.63158,-0.68769,0.69628,191,42,21,110,182,42,28,128,23,200,81,29,193,52,1,103
1762508508.5392437,2.62533,0.08097,0.6409,0.5697,-0.72289,0.69184,203,30,42,126,154,36,35,105,23,198,88,23,165,51,0,115
1762508514.5145502,2.69132,0.07693,0.65686,0.66038,-0.68927,0.68481,176,30,40,162,189,37,26,119,26,203,96,29,181,54,1,113
1762508520.4784613,2.77236,0.07824,0.6648,0.59159,-0.76437,0.75159,164,26,34,134,164,51,17,101,18,216,91,23,172,39,0,103
1762508526.5551677,2.6846,0.07812,0.64179,0.66854,-0.67251,0.70175,183,42,30,147,163,41,18,134,26,194,92,30,166,50,1,125
1762508532.5655963,2.85,0.075,0.75269,0.68715,-0.72145,0.69775,201,31,15,125,178,33,23,124,25,207,102,25,154,46,1,110
1762508538.5473824,2.84124,0.07558,0.75401,0.68824,-0.7151,0.68389,189,32,14,139,170,31,22,117,23,191,110,27,174,49,3,103
1762508544.5099745,2.83613,0.0735,0.71204,0.69948,-0.69841,0.72619,190,30,25,137,191,38,20,137,22,209,112,35,179,46,0,111
1762508550.5935442,2.76757,0.07727,0.67454,0.66102,-0.70811,0.72391,187,34,28,132,162,40,20,132,23,234,82,31,153,40,1,103
1762508556.5538,2.84545,0.07443,0.70655,0.65826,-0.75556,0.72509,219,41,24,159,176,42,19,120,26,210,106,18,150,38,2,101
1762508562.4913256,2.71348,0.07821,0.72237,0.63848,-0.67147,0.68116,206,31,23,129,155,39,23,126,27,203,87,30,183,55,0,107
1762508568.4452162,2.76437,0.07726,0.69309,0.65517,-0.68852,0.72757,194,32,28,137,157,37,23,131,31,196,113,26,151,40,1,109
1762508574.4174376,2.81698,0.07569,0.7377,0.57182,-0.77843,0.72903,185,30,18,133,189,55,24,101,21,202,103,17,155,41,1,113
1762508580.3615668,2.85,0.07553,0.76232,0.63488,-0.70701,0.76947,175,22,19,129,182,44,23,118,29,173,95,17,190,36,1,94
1762508586.4042556,2.77534,0.07869,0.66102,0.65517,-0.71345,0.7457,163,38,22,131,169,40,20,119,29,194,99,20,150,35,2,104
1762508592.3592873,2.74771,0.07645,0.63969,0.65812,-0.70201,0.7479,180,41,28,134,188,41,19,103,26,185,112,26,197,44,1,115
1762508598.3468068,2.697,0.0783,0.64021,0.63324,-0.78049,0.64306,179,39,29,131,173,51,13,112,20,210,82,16,174,62,1,116
1762508604.3306868,2.85,0.07626,0.72207,0.6507,-0.75076,0.73826,193,33,18,123,189,38,24,104,21,201,87,20,170,39,0,89
1762508610.278628,2.80714,0.07629,0.70803,0.65761,-0.70501,0.73649,206,35,25,145,188,38,25,117,22,202,87,28,157,39,0,100
1762508616.2851002,2.68677,0.07798,0.67805,0.61127,-0.69014,0.70732,210,37,29,134,147,40,29,139,24,214,86,31,171,46,2,109
1762508622.2948966,2.72037,0.07978,0.62353,0.6776,-0.69628,0.72297,166,37,27,110,179,45,14,128,26,203,93,27,155,39,2,100
1762508628.2691967,2.73778,0.07771,0.67895,0.616,-0.73214,0.71069,191,36,25,128,180,43,29,123,24,183,108,21,157,46,0,115
1762508634.278037,2.85,0.07331,0.69727,0.70868,-0.76374,0.72727,203,34,27,139,174,32,20,131,23,219,102,20,155,42,0,111
1762508640.2807474,2.72851,0.07773,0.67188,0.64835,-0.74595,0.66234,176,33,30,145,180,38,26,120,26,212,111,21,143,51,1,113
1762508646.2698417,2.79512,0.07689,0.70449,0.66471,-0.70201,0.72393,180,30,26,143,166,40,17,117,21,205,92,31,168,45,0,113
1762508652.2757711,2.77817,0.07644,0.64835,0.66197,-0.74432,0.72353,173,39,25,127,167,36,24,128,20,203,104,25,172,46,1,121
1762508658.3009598,2.82697,0.07621,0.63684,0.73639,-0.73761,0.71613,187,42,27,124,187,33,13,116,20,194,104,25,142,44,0,124
1762508664.2808273,2.76436,0.07676,0.71208,0.61714,-0.70787,0.72727,198,31,25,135,151,48,19,132,24,199,105,28,181,45,0,104
1762508670.2877088,2.85,0.07225,0.77428,0.64578,-0.727,0.78107,204,24,19,134,173,45,20,129,20,202,89,26,203,37,0,98
1762508676.3046887,2.84745,0.07602,0.67131,0.68927,-0.74534,0.74154,164,40,19,136,180,38,17,119,14,190,91,27,168,41,1,115
1762508682.3216712,2.8202,0.07504,0.69351,0.66667,-0.71751,0.74251,184,32,27,142,173,34,25,122,27,205,99,23,184,41,2,107
1762508688.31351,2.7633,0.07521,0.66408,0.67758,-0.6817,0.73994,181,38,27,141,201,40,24,132,25,208,109,35,161,42,0,120
1762508694.33131,2.70414,0.07968,0.66667,0.61714,-0.76261,0.65772,195,41,25,135,169,43,24,114,26,216,81,14,157,51,0,90
1762508700.363645,2.80429,0.07614,0.72569,0.67273,-0.71117,0.6947,211,28,27,135,160,34,20,116,25,202,112,28,173,47,2,99
1762508706.3330255,2.82951,0.07528,0.72549,0.67624,-0.71091,0.71687,197,26,23,111,197,42,20,124,28,194,96,21,162,46,1,123
1762508712.3624907,2.69838,0.07974,0.61878,0.63584,-0.71765,0.72611,182,48,21,111,168,43,20,115,18,191,101,30,136,42,1,135
1762508718.3997517,2.85,0.07373,0.73333,0.65312,-0.73003,0.74328,179,25,25,146,175,36,28,130,30,210,104,19,195,43,0,97
1762508724.3706865,2.71081,0.0791,0.66298,0.68915,-0.683,0.67568,180,39,22,121,167,41,12,121,27,196,96,28,182,52,2,97
1762508730.3410575,2.83736,0.07513,0.67692,0.63231,-0.74468,0.78344,195,30,33,132,183,47,19,110,15,183,104,27,158,33,1,122
1762508736.3233767,2.84501,0.07896,0.69184,0.66049,-0.73077,0.7619,182,28,23,98,157,37,18,112,19,193,77,23,155,34,1,104
1762508742.305935,2.80584,0.07486,0.67624,0.69312,-0.68421,0.75227,202,35,27,119,189,40,18,131,27,208,96,30,171,41,0,119
1762508748.3323452,2.80646,0.07505,0.6599,0.66372,-0.73438,0.74847,202,44,23,125,167,33,24,115,30,210,123,21,168,40,1,117
1762508754.3786712,2.85,0.07551,0.70868,0.64638,-0.80851,0.69231,183,28,24,122,176,42,19,108,18,240,100,18,174,48,0,90
1762508760.3225472,2.78536,0.07881,0.72432,0.62941,-0.70794,0.72368,192,27,24,127,158,49,14,119,22,184,85,24,152,41,1,110
1762508766.2871912,2.70221,0.07998,0.71507,0.64384,-0.69143,0.65188,190,34,18,123,184,46,19,116,24,211,85,30,153,49,2,89
1762508772.2028651,2.78026,0.07655,0.63636,0.70303,-0.77222,0.66864,185,35,35,130,166,29,20,115,17,212,107,24,181,56,0,101
1762508778.1700096,2.85,0.07497,0.7033,0.69106,-0.78035,0.68354,188,36,18,122,167,35,22,145,17,202,106,21,158,49,1,108
1762508784.1951427,2.85,0.07178,0.75335,0.77005,-0.74124,0.701,203,26,20,124,211,24,19,120,25,227,96,23,151,44,1,105
1762508790.2364025,2.82081,0.07785,0.70857,0.7033,-0.73761,0.67133,172,35,16,127,178,36,18,132,22,197,101,23,146,45,2,93
1762508796.249401,2.81285,0.07426,0.70755,0.62606,-0.72846,0.75078,199,35,27,163,186,40,26,101,27,213,118,25,172,40,0,109
1762508802.3349507,2.62569,0.08031,0.63395,0.65097,-0.66463,0.67614,177,34,35,131,176,44,19,122,24,201,72,31,175,57,0,120
1762508808.2910903,2.64287,0.07939,0.62217,0.61383,-0.73816,0.66871,180,38,37,142,160,46,21,120,18,199,113,29,178,53,1,94
1762508814.2270124,2.8091,0.07584,0.70781,0.64706,-0.72507,0.72917,198,32,26,141,187,34,32,121,29,213,107,22,149,39,0,100
1762508820.1413043,2.72583,0.07718,0.68528,0.6063,-0.75071,0.68354,195,36,26,137,166,46,29,140,23,201,108,21,157,50,0,109
1762508826.0537896,2.85,0.07516,0.7037,0.65476,-0.74154,0.75719,221,40,24,147,160,29,29,118,21,186,97,21,168,38,0,107
