timestamp,S_value,S_err,E_ab,E_abp,E_apb,E_apbp,C_HH,C_HV,C_VH,C_VV,C_HD,C_HA,C_VD,C_VA,C_DH,C_DV,C_AH,C_AV,C_DD,C_DA,C_AD,C_AA
1762524103.791616,2.59384,0.07268,0.75058,-0.42069,0.56543,0.85714,237,44,10,142,85,227,82,41,212,62,26,105,227,20,7,124
1762524119.063265,2.65579,0.07381,0.75342,-0.45803,0.55742,0.8869,250,42,12,134,78,211,93,35,174,50,29,104,214,12,7,103
1762524134.3254776,2.59136,0.07357,0.77228,-0.46119,0.49231,0.86559,241,40,6,117,83,233,87,35,178,69,30,113,204,21,4,143
1762524149.5800052,2.42235,0.07843,0.71765,-0.37129,0.48476,0.84865,233,47,13,132,91,192,85,36,159,54,39,109,220,26,2,122
1762524155.4799461,2.72223,0.07215,0.7931,-0.53927,0.55216,0.8377,284,37,11,132,55,215,79,33,197,57,31,108,220,25,6,131
1762524161.4041767,0.09532,0.07239,-0.4966,0.77834,0.82768,0.54258,67,197,133,44,228,29,15,125,235,22,11,115,185,77,17,132
1762524167.40835,0.07871,0.0853,0.54178,-0.605,-0.69121,-0.37685,177,53,32,109,42,232,89,37,42,243,113,23,59,209,23,46
1762524173.3419788,0.15825,0.08128,0.37019,-0.87,-0.7039,-0.37805,175,102,29,110,13,254,120,13,48,237,91,9,67,193,33,35
1762524179.3656373,0.0,0.08988,-0.20812,0.77249,0.40206,0.37079,96,159,79,60,210,28,15,125,176,92,24,96,152,95,17,92
1762524185.3120182,0.2707,0.0816,0.68276,0.585,0.66396,-0.49102,236,51,18,130,210,59,24,107,190,41,21,117,50,211,38,35
1762524191.241767,0.28997,0.08729,-0.16223,-0.39467,-0.61111,0.66864,124,164,76,49,84,206,82,41,50,205,114,27,162,34,22,120
1762524197.136204,0.0,0.07827,-0.5711,-0.65087,-0.72872,0.60472,69,219,118,23,49,230,101,21,35,221,104,16,150,49,18,122
1762524203.0341053,0.26698,0.08993,0.56835,0.48905,0.54595,-0.35826,214,73,17,113,189,77,28,117,173,55,29,113,56,177,41,47
1762524209.0430052,0.34003,0.09019,-0.1655,0.23989,0.88747,-0.14205,113,164,86,66,130,103,38,100,226,18,4,143,83,177,24,68
1762524215.0589375,0.0,0.09257,-0.33333,0.22596,-0.69524,-0.11246,96,206,82,48,153,110,51,102,38,237,119,26,93,146,37,53
1762524221.0496955,0.86929,0.09201,-0.33166,-0.72846,0.02162,0.45087,80,196,69,53,33,230,101,19,110,129,52,79,152,72,23,99
1762524227.0776577,0.0,0.08966,0.4431,0.45631,-0.66981,-0.02874,189,88,27,109,175,85,27,125,42,248,106,28,116,163,16,53
1762524233.024854,1.67391,0.08544,0.9292,-0.19036,0.00813,0.54622,285,12,4,151,103,176,71,65,104,117,66,82,172,63,18,104
1762524239.055082,0.0,0.086,-0.45771,0.63636,0.67708,0.34731,62,204,89,47,227,42,36,124,196,34,28,126,148,94,15,77
1762524244.997318,1.47967,0.0891,-0.11002,-0.24176,0.79112,0.55682,122,160,67,60,86,178,48,52,212,24,16,131,160,70,8,114
1762524251.0216498,0.0,0.08725,0.03226,0.7659,-0.65617,-0.0578,126,152,58,98,205,35,11,142,54,240,102,17,100,153,30,63
1762524256.9954648,1.28523,0.0905,0.26619,-0.84239,0.23951,-0.06286,166,114,39,98,17,267,72,12,168,113,41,83,98,172,14,66
1762524262.9661841,0.3168,0.07986,-0.01062,0.77778,0.93955,0.16564,169,177,61,64,245,29,16,115,244,5,7,141,120,115,21,70
1762524268.970741,0.08586,0.09123,-0.61273,0.11568,0.71282,0.10145,55,225,79,18,146,112,60,71,192,39,17,142,132,128,27,58
1762524274.97865,1.70222,0.08934,0.50567,-0.3944,0.65556,0.1466,209,80,29,123,71,199,75,48,194,38,24,104,134,132,31,85
1762524280.9307775,0.0,0.0926,-0.00225,-0.27446,-0.78125,0.00621,145,157,66,77,92,199,68,60,29,230,112,13,88,129,31,74
1762524286.8625698,1.85487,0.08485,0.74611,-0.47654,-0.04688,0.67908,231,30,19,106,72,216,83,34,117,120,81,66,161,42,14,132
1762524292.8001318,0.56288,0.0908,0.34967,0.22565,0.74046,-0.30159,204,103,43,99,163,119,44,95,213,35,16,129,71,159,46,39
1762524298.740383,0.0,0.08933,0.06103,0.76064,0.47619,0.18889,143,126,74,83,189,30,15,142,197,84,26,113,136,125,21,78
1762524304.7405117,1.19314,0.08603,-0.30415,-0.48485,0.86398,0.14846,106,194,89,45,56,211,83,46,226,21,6,144,118,125,27,87
1762524310.8309908,0.40055,0.08172,0.11258,0.68649,0.94652,0.02793,169,139,62,83,208,40,18,104,237,5,5,127,121,133,41,63
1762524316.8419821,1.8605,0.08743,0.5174,-0.48825,0.73804,0.11681,209,82,22,118,57,210,75,41,224,28,24,121,87,125,30,109
1762524322.8189888,1.84397,0.0839,0.76499,-0.26992,0.03608,0.77297,260,31,18,108,93,179,68,49,133,108,79,68,181,38,4,147
1762524328.8386889,1.63679,0.08674,0.3555,-0.04388,0.41206,0.82535,181,73,53,84,118,153,73,89,192,68,49,89,202,28,3,122
1762524334.8260942,0.57442,0.08768,0.61945,-0.23558,-0.65746,0.37685,270,68,22,113,105,186,71,54,33,198,102,29,133,76,29,99
1762524340.8150842,2.33465,0.08052,0.5881,-0.69072,0.5718,0.48403,218,64,26,129,36,237,91,24,190,48,34,111,186,93,12,116
1762524346.8081443,0.76486,0.08563,-0.16302,0.3753,0.5601,0.74307,121,154,85,51,170,96,33,114,202,49,37,103,200,49,2,146
1762524352.7561233,2.3799,0.08089,0.53986,-0.46437,0.63429,0.74138,227,78,23,111,71,204,94,38,177,37,27,109,179,40,5,124
1762524358.7530062,1.7996,0.08085,0.05727,-0.60386,0.94366,0.19481,172,154,60,68,48,223,109,34,223,5,5,122,146,131,24,84
1762524364.7249327,1.32411,0.08284,-0.10244,-0.81218,0.81905,-0.20468,129,162,64,55,21,255,102,16,261,33,5,121,81,179,27,55
1762524370.784571,2.27574,0.07984,0.84149,-0.36073,0.29513,0.77839,261,26,8,134,86,235,63,54,141,71,52,85,176,34,6,145
1762524376.7569118,1.17695,0.08558,0.46572,0.31068,0.15486,0.86705,208,76,37,102,183,106,36,87,131,105,56,89,190,17,6,133
1762524382.7256024,2.67627,0.07351,0.63124,-0.64337,0.74046,0.6612,258,70,15,118,53,259,82,21,196,32,19,146,189,53,9,115
1762524388.6873267,1.58687,0.08551,0.49176,0.00241,0.27494,0.82258,207,63,45,110,107,143,64,101,168,92,57,94,198,31,2,141
1762524394.700747,2.56059,0.07713,0.51351,-0.68765,0.733,0.62644,208,71,28,100,38,265,97,29,210,26,27,134,165,57,8,118
1762524400.701664,1.97417,0.08398,0.17489,-0.81598,0.43455,0.54875,165,138,46,97,20,255,120,18,145,79,29,129,168,71,10,110
1762524406.6607342,0.35365,0.09035,-0.39192,-0.87629,0.07775,-0.20846,79,213,80,49,17,241,123,7,103,117,55,98,66,167,33,65
1762524412.6071057,2.2157,0.08295,0.65919,-0.42857,0.40379,0.72414,246,55,21,124,67,197,83,45,166,65,45,93,200,44,8,125
1762524418.5826561,2.08751,0.08572,0.63551,-0.28536,0.70509,0.46154,225,62,16,125,102,191,68,42,209,25,30,109,142,68,23,105
1762524424.5303805,1.72586,0.08972,0.74458,-0.40625,0.15989,0.41514,232,34,19,130,79,203,67,35,136,96,59,78,163,87,25,108
1762524430.521571,2.32003,0.08053,0.49455,-0.72398,0.46667,0.63483,216,91,25,127,32,294,87,29,187,63,37,88,170,57,8,121
