timestamp,S_value,S_err,E_ab,E_abp,E_apb,E_apbp,C_HH,C_HV,C_VH,C_VV,C_HD,C_HA,C_VD,C_VA,C_DH,C_DV,C_AH,C_AV,C_DD,C_DA,C_AD,C_AA
1762524541.4053905,2.38495,0.07745,0.85973,-0.39568,0.36483,0.76471,247,26,5,164,63,205,86,63,161,86,35,99,194,35,9,136
1762524547.4058998,0.45332,0.08792,0.3162,0.66234,0.5869,0.21256,166,88,45,90,189,52,13,131,184,59,23,131,141,121,42,110
1762524553.4315813,2.23643,0.08197,0.50583,-0.41837,0.58987,0.72237,206,90,16,117,78,203,75,36,196,45,36,118,202,38,16,133
1762524559.4633365,1.10507,0.08944,-0.1044,-0.18415,0.0992,0.92612,116,142,59,47,110,182,72,65,118,101,67,87,221,11,3,144
1762524565.4328344,2.0051,0.08673,0.44921,-0.56044,0.27957,0.71588,199,97,25,122,43,196,88,37,147,96,38,91,203,41,10,105
1762524571.4104187,1.23489,0.08522,0.52471,-0.20104,-0.29138,0.80051,212,74,27,112,91,174,56,62,90,179,98,62,208,30,9,144
1762524577.3584535,2.14686,0.08413,0.62907,-0.67773,0.2963,0.54377,208,65,9,117,41,269,85,27,158,87,46,87,177,69,17,114
1762524583.3536325,2.21046,0.08069,0.91038,-0.35135,0.33671,0.61202,262,13,6,143,85,178,97,47,178,69,62,86,199,44,27,96
1762524589.2635274,1.83579,0.08696,0.23483,-0.29744,0.79634,0.50718,140,109,36,94,100,183,70,37,222,22,17,122,172,75,28,143
1762524595.2635813,0.3664,0.09103,-0.5853,-0.58354,0.42564,-0.05747,45,242,60,34,54,215,112,32,165,81,31,113,95,125,59,69
1762524601.2233403,2.041,0.0833,0.77387,-0.255,0.265,0.74713,232,34,11,121,101,171,80,48,167,73,74,86,178,29,15,126
1762524607.2422707,0.87925,0.08772,0.56731,0.4375,0.66497,0.08447,206,70,20,120,192,82,35,107,211,41,25,117,134,100,68,65
1762524613.2245502,2.38968,0.07995,0.78554,-0.44776,0.56171,0.59467,231,34,9,127,74,206,85,37,207,49,38,103,185,54,22,114
1762524619.161816,1.88803,0.07884,0.8404,0.00748,0.18554,0.86957,234,22,10,135,131,135,64,71,159,113,56,87,217,17,7,127
1762524625.107031,2.32016,0.07292,0.9267,-0.23483,0.21461,0.94402,234,10,4,134,93,156,78,52,170,121,51,96,235,9,2,147
1762524631.0800614,2.08546,0.07546,0.9397,-0.11864,0.11579,0.91133,244,3,9,142,129,164,67,53,133,107,61,79,238,9,9,150
1762524637.0566525,2.43305,0.07953,0.66929,-0.46667,0.48731,0.80978,195,46,17,123,70,200,86,34,172,68,33,121,210,19,16,123
1762524643.0272653,2.04952,0.08514,0.29973,-0.73621,0.312,0.70157,173,104,28,72,32,253,109,23,150,94,35,96,205,39,18,120
1762524649.0164788,2.30986,0.07866,0.91283,-0.31658,0.26761,0.81283,249,13,5,146,80,186,76,56,149,84,46,76,219,18,17,120
1762524655.0332534,2.03943,0.08411,0.82143,-0.46445,0.44019,0.31335,224,27,8,133,78,225,84,35,191,69,48,110,149,85,41,92
1762524661.005041,2.483,0.07625,0.79,-0.42927,0.46604,0.79769,225,33,9,133,82,213,80,35,189,73,41,124,189,27,8,122
1762524667.034373,2.07765,0.08133,0.82588,-0.49409,0.22115,0.53652,256,32,5,132,63,237,79,44,147,97,65,107,186,73,19,119
1762524673.0110455,2.31914,0.07738,0.8806,-0.28747,0.41096,0.74011,243,21,3,135,100,178,84,45,197,83,46,112,192,28,18,116
1762524679.01155,2.46472,0.07067,0.89021,-0.2574,0.40724,0.90986,266,16,7,130,111,188,88,52,201,80,51,110,207,8,8,132
1762524684.9856703,2.43788,0.07824,0.74194,-0.50636,0.42657,0.76301,208,45,7,143,61,220,76,36,191,97,26,115,197,32,9,108
1762524691.0280995,2.22674,0.07808,0.87805,-0.34684,0.23326,0.7686,233,21,4,152,76,184,82,53,165,101,65,102,194,32,10,127
1762524696.963451,2.66945,0.07124,0.86456,-0.46411,0.50611,0.83467,253,19,11,160,78,215,91,34,192,67,34,116,201,19,12,143
1762524702.9649184,2.57823,0.07599,0.65315,-0.57531,0.66146,0.68831,227,62,15,140,53,212,107,33,199,38,27,120,191,46,14,134
1762524708.9703186,2.17707,0.08349,0.62363,-0.64792,0.38122,0.5243,235,68,18,136,48,246,91,24,170,73,39,80,166,69,24,132
1762524715.0369122,2.52719,0.0751,0.82423,-0.46173,0.42065,0.82058,248,31,6,136,67,204,92,42,159,77,38,123,210,25,9,135
1762524721.012339,2.41925,0.07813,0.7977,-0.34536,0.54522,0.73096,259,38,6,132,83,180,81,44,166,59,29,133,206,39,14,135
1762524726.9665058,2.57868,0.0751,0.76499,-0.44125,0.5468,0.82564,218,39,10,150,66,181,95,41,190,55,37,124,215,20,14,141
1762524732.8627243,2.52831,0.07335,0.89116,-0.40247,0.35038,0.8843,259,19,5,158,73,190,94,48,168,75,52,96,200,14,7,142
1762524738.8408117,2.35315,0.07686,0.92519,-0.28643,0.32095,0.82058,256,9,6,130,94,189,67,48,163,76,52,86,203,15,19,142
1762524744.807442,2.53987,0.07394,0.80383,-0.515,0.40046,0.82058,242,31,10,135,59,222,81,38,178,82,49,128,215,28,6,130
1762524750.7523713,2.16855,0.0839,0.46929,-0.42424,0.61713,0.65789,186,90,18,113,73,212,70,41,205,35,41,116,215,42,23,100
1762524756.709173,2.50243,0.07681,0.84119,-0.41667,0.45257,0.792,257,28,4,114,74,201,88,45,173,64,37,95,224,25,14,112
1762524762.7108004,2.64352,0.07511,0.83042,-0.4876,0.43478,0.89071,226,24,10,141,59,192,78,34,160,68,36,104,224,12,8,122
1762524768.685558,2.42256,0.07766,0.89593,-0.41414,0.4036,0.70889,259,18,5,160,73,191,89,43,165,76,40,108,206,32,22,111
1762524774.6609166,2.73573,0.07158,0.82254,-0.52217,0.58,0.81102,232,30,7,148,70,208,101,27,198,55,29,118,216,24,12,129
1762524780.6410608,2.75477,0.07146,0.68545,-0.5443,0.69305,0.83198,217,55,12,142,60,208,97,30,218,41,23,135,204,23,8,134
1762524786.624557,2.38734,0.08134,0.50254,-0.48744,0.70799,0.68937,202,81,17,94,79,194,102,23,190,30,23,120,189,36,21,121
1762524792.6140656,2.661,0.07573,0.77262,-0.56328,0.54857,0.77654,248,43,6,134,58,216,99,30,163,49,30,108,186,28,12,132
1762524798.5689826,2.25238,0.08272,0.46247,-0.53535,0.60417,0.65039,176,93,18,126,66,213,91,26,187,56,20,121,201,49,19,120
1762524804.5170379,2.6218,0.07331,0.83863,-0.54479,0.42356,0.81481,232,29,4,144,56,226,93,38,167,74,41,117,202,18,17,141
1762524810.4882853,2.46858,0.07665,0.7819,-0.45721,0.4747,0.75477,254,37,10,130,65,201,97,46,184,63,46,122,195,31,14,127
1762524816.4469438,2.69448,0.07536,0.77103,-0.56906,0.54223,0.81215,248,44,5,131,51,201,83,27,169,61,23,114,203,25,9,125
1762524822.3772418,2.50385,0.07373,0.87973,-0.38015,0.37662,0.86735,259,21,6,163,76,186,99,52,165,83,37,100,218,17,9,148
1762524828.3387365,2.74194,0.07169,0.6785,-0.59091,0.66327,0.80926,255,66,11,147,49,213,102,32,187,41,25,139,203,28,7,129
1762524834.2760513,2.6663,0.07511,0.78539,-0.59162,0.52185,0.76744,260,38,9,131,49,219,85,29,186,52,41,110,165,33,7,139
1762524840.244007,2.66531,0.0737,0.7032,-0.56691,0.62597,0.76923,250,53,12,123,57,240,82,32,199,45,27,114,207,27,18,138
1762524846.2610252,2.5783,0.07503,0.62443,-0.54476,0.64623,0.76289,227,66,17,132,59,216,86,30,207,51,24,142,208,27,19,134
1762524852.2194269,2.70452,0.07181,0.7913,-0.55708,0.5369,0.81924,252,38,10,160,64,241,100,33,189,65,26,113,212,21,10,100
1762524858.171495,2.7037,0.07353,0.76611,-0.52618,0.61538,0.79602,239,44,5,131,63,220,86,32,169,45,25,125,230,22,19,131
1762524864.1444926,2.6001,0.07506,0.87822,-0.37566,0.51194,0.83429,253,19,7,148,68,177,83,50,173,53,39,112,180,20,9,141
1762524870.1185024,2.69755,0.07359,0.70142,-0.5718,0.60743,0.8169,230,56,7,129,50,214,87,32,181,45,29,122,245,31,8,142
1762524876.0588748,2.45636,0.07721,0.70142,-0.46305,0.50515,0.78673,236,49,14,123,77,203,94,32,168,64,32,124,229,27,18,148
1762524882.0514553,2.60421,0.07651,0.79612,-0.50777,0.53723,0.76309,231,35,7,139,64,208,83,31,179,59,28,110,203,33,10,117
1762524888.0296314,2.52034,0.07991,0.72468,-0.52128,0.5664,0.70799,214,46,7,118,59,204,82,31,169,47,33,120,195,38,15,115
1762524894.002486,2.7476,0.07282,0.7783,-0.59804,0.60794,0.76331,240,36,11,137,51,230,96,31,200,42,37,124,187,28,12,111
1762524899.985129,2.6378,0.07449,0.76498,-0.53234,0.5969,0.74359,235,43,8,148,51,230,78,43,184,57,21,125,197,37,13,143
1762524905.8963397,2.64068,0.07425,0.73747,-0.50521,0.6368,0.76119,238,42,13,126,54,225,64,41,222,45,30,116,213,35,13,141
1762524911.8752565,2.70445,0.07501,0.6781,-0.60287,0.64767,0.77581,193,50,11,125,51,249,86,32,190,46,22,128,190,25,13,111
1762524917.7826266,2.67834,0.07226,0.71116,-0.52593,0.58883,0.85242,244,54,12,147,68,202,107,28,177,49,32,136,234,21,8,130
1762524923.7633052,2.50992,0.07646,0.71776,-0.43066,0.54229,0.81921,225,54,4,128,74,214,80,43,199,52,40,111,204,22,10,118
1762524929.716342,2.72148,0.07313,0.7381,-0.54756,0.64179,0.79404,258,45,10,107,62,220,81,26,206,47,25,124,210,26,12,121
1762524935.742221,2.67633,0.07603,0.69072,-0.6,0.63218,0.75342,204,53,7,124,39,251,85,45,185,39,25,99,194,36,9,126
1762524941.678561,2.66604,0.07488,0.71357,-0.55344,0.57101,0.82801,225,46,11,116,49,220,107,45,148,54,20,123,236,28,7,136
1762524947.580938,2.65696,0.07439,0.67728,-0.54522,0.65,0.78446,272,68,8,123,50,236,63,38,188,37,26,109,230,29,14,126
1762524953.5499816,2.69589,0.07392,0.6837,-0.60101,0.62347,0.78771,221,51,14,125,47,222,95,32,213,43,34,119,184,26,12,136
1762524959.5087333,2.64209,0.07574,0.76559,-0.52141,0.5726,0.78249,220,43,4,134,61,219,83,34,189,46,32,98,202,30,11,134
1762524965.4562469,2.6067,0.07674,0.68395,-0.63145,0.58656,0.70474,234,52,12,107,49,238,94,26,186,50,30,121,205,34,19,101
1762524971.3854506,2.49351,0.0765,0.71564,-0.47291,0.50605,0.79891,224,53,7,138,61,217,82,46,170,64,38,141,206,23,14,125
1762524977.3265753,2.67695,0.07371,0.71889,-0.5601,0.61165,0.7863,245,53,8,128,54,208,97,32,204,43,37,128,196,31,8,130
1762524983.322464,2.63924,0.0743,0.74879,-0.54869,0.585,0.75676,219,44,8,143,61,242,84,34,181,49,34,136,194,32,13,131
1762524989.2995195,2.52991,0.07772,0.71824,-0.50376,0.56522,0.74269,235,52,9,137,56,225,75,43,186,48,37,120,182,31,13,116
1762524995.270403,2.59971,0.07621,0.71183,-0.56171,0.57457,0.75159,234,51,16,164,52,208,102,35,181,51,36,141,160,27,12,115
1762525001.2059336,2.59962,0.07722,0.68,-0.54937,0.63926,0.73099,219,62,6,138,58,215,91,31,199,42,26,110,179,25,21,117
1762525007.0939867,2.56741,0.07666,0.68523,-0.53846,0.55615,0.78756,226,58,7,122,56,222,88,37,181,44,39,110,200,25,16,145
1762525013.0673609,2.57452,0.07585,0.67123,-0.55012,0.61,0.74317,227,54,18,139,62,235,82,30,177,46,32,145,191,35,12,128
1762525019.020717,2.59071,0.07706,0.6087,-0.65468,0.61538,0.71196,215,67,14,118,40,259,86,32,175,47,23,119,182,36,17,133
1762525024.9898534,2.49609,0.07971,0.61481,-0.5495,0.61749,0.71429,226,71,7,101,57,225,88,34,189,48,22,107,185,34,16,115
1762525030.9316967,2.52193,0.0773,0.7355,-0.52525,0.52153,0.73964,242,53,4,132,56,215,87,38,196,66,34,122,169,25,19,125
1762525036.8473592,2.57831,0.07686,0.61644,-0.59801,0.62865,0.73521,239,74,10,115,45,231,91,36,189,38,32,118,188,36,11,120
1762525042.7447417,2.55925,0.07728,0.67076,-0.56398,0.55914,0.76536,198,60,7,142,65,244,86,27,166,48,34,124,192,32,10,124
1762525048.6754107,2.66696,0.0739,0.67179,-0.55607,0.64539,0.7937,212,57,7,114,64,250,83,31,204,47,28,144,185,27,9,128
1762525054.6296122,2.50172,0.07667,0.67529,-0.54916,0.53056,0.7467,221,56,13,135,58,238,85,36,186,50,46,127,207,34,14,124
1762525060.622984,2.61377,0.07585,0.67981,-0.60671,0.59055,0.73669,222,61,8,140,46,230,105,36,183,48,30,120,171,38,9,139
1762525066.589266,2.44464,0.07751,0.71239,-0.45278,0.52632,0.75315,231,56,9,156,71,220,80,42,178,59,31,112,227,33,16,121
1762525072.5676885,2.45685,0.08023,0.63725,-0.58794,0.50413,0.72752,221,68,6,113,52,223,93,30,167,51,39,106,204,39,11,113
1762525078.5394418,2.61451,0.07399,0.68989,-0.53808,0.68095,0.70558,244,60,9,132,57,212,101,37,212,36,31,141,190,37,21,146
1762525084.4994378,2.58847,0.07814,0.75,-0.5202,0.58011,0.73816,201,38,9,128,66,212,89,29,169,43,33,117,181,31,16,131
1762525090.4154792,2.74027,0.07358,0.70455,-0.54348,0.69437,0.79787,249,57,8,126,54,207,77,30,173,40,17,143,193,28,10,145
1762525096.3671157,2.60694,0.07631,0.71282,-0.47368,0.60386,0.81657,223,47,9,111,59,220,60,41,205,53,29,127,194,22,9,113
1762525102.2816188,2.66914,0.07424,0.63256,-0.54394,0.71429,0.77835,221,71,8,130,60,247,78,36,174,31,18,120,213,28,15,132
1762525108.2267268,2.66929,0.07262,0.65121,-0.60305,0.61502,0.8,238,68,11,136,41,221,94,37,201,49,33,143,225,27,12,126
1762525114.13839,2.48467,0.07772,0.66247,-0.47651,0.61773,0.72796,207,60,7,123,69,246,84,48,178,44,25,114,216,39,15,127
1762525119.9897134,2.48669,0.07871,0.64851,-0.53465,0.56021,0.74332,221,63,8,112,54,215,95,40,186,51,33,112,182,36,12,144
1762525125.9022622,2.59087,0.07795,0.68868,-0.56021,0.62434,0.71765,226,50,16,132,51,223,75,33,187,43,28,120,183,33,15,109
1762525131.83583,2.62526,0.07554,0.68053,-0.52222,0.62564,0.79688,249,60,13,135,52,199,75,34,172,43,30,145,211,24,15,134
1762525137.800201,2.62052,0.07623,0.75529,-0.53086,0.64903,0.68533,224,47,5,149,56,219,91,39,193,35,28,103,197,37,22,119
1762525143.7243388,2.54097,0.07722,0.61086,-0.58421,0.56812,0.77778,227,74,12,129,49,208,93,30,170,55,29,135,192,30,11,136
1762525149.7546155,2.52748,0.0775,0.67529,-0.45128,0.58824,0.81267,235,61,8,121,65,204,79,42,196,45,32,101,191,28,6,138
1762525155.7131984,2.56913,0.07597,0.69121,-0.50725,0.60401,0.76667,235,60,5,121,58,227,85,44,173,43,36,147,195,28,14,123
1762525161.7164364,2.49633,0.0776,0.65468,-0.59705,0.45889,0.78571,227,67,5,118,54,239,86,28,160,55,47,115,213,30,12,137
1762525167.7233098,2.48169,0.07779,0.68246,-0.54585,0.584,0.66938,222,62,5,133,70,247,107,34,196,47,31,101,177,37,24,131
1762525178.6823797,2.42563,0.07817,0.66903,-0.50481,0.55231,0.69948,227,64,6,126,57,219,94,46,196,50,42,123,205,39,19,123
1762525184.6519291,2.52414,0.07708,0.66376,-0.54242,0.585,0.73297,235,67,10,146,56,209,91,33,179,50,33,138,199,31,18,119
1762525190.6271992,0.99165,0.09045,-0.11,0.12596,0.83455,0.39306,120,167,55,58,136,127,43,83,237,21,13,140,141,68,37,100
1762525196.5586934,1.44729,0.08914,0.83043,-0.40241,0.06771,0.14674,269,28,11,152,74,221,70,50,130,121,58,75,120,106,51,91
1762525202.522722,1.4873,0.08855,0.34389,-0.83254,0.0198,0.29107,196,122,23,101,28,267,116,7,123,151,47,83,131,101,22,93
1762525208.5110645,1.64211,0.08373,0.83784,0.07494,0.15815,0.72105,222,20,10,118,131,129,50,77,138,116,57,100,206,42,11,121
1762525214.4842267,1.98505,0.08487,0.88263,-0.3202,0.40659,0.37563,265,21,4,136,84,185,83,54,160,75,33,96,153,96,27,118
1762525220.4349859,1.17957,0.08443,0.74747,-0.06373,-0.36458,0.73295,246,31,19,100,117,163,54,74,75,152,110,47,187,26,21,118
1762525226.3953261,0.87778,0.0913,-0.34015,-0.67,0.23474,0.31319,79,201,61,50,50,237,97,16,136,113,50,127,132,81,44,107
1762525232.2852376,1.78801,0.087,0.61949,-0.33643,0.61538,0.21671,222,65,17,127,82,207,81,61,207,44,31,108,139,107,43,94
1762525238.2472064,0.79203,0.0896,0.33495,0.12626,-0.25905,0.84239,197,82,55,78,146,131,42,77,85,136,90,48,209,16,13,130
1762525244.22813,1.89336,0.08689,0.31514,-0.62907,0.36691,0.58225,168,114,24,97,45,241,84,29,162,92,40,123,181,52,28,122
1762525250.251765,0.4172,0.09071,0.41176,0.67476,0.48515,0.19505,162,77,43,126,196,56,11,149,190,66,38,110,119,105,25,74
1762525256.2820535,2.22128,0.08246,0.47115,-0.47607,0.70157,0.57248,202,90,20,104,72,210,83,32,200,28,29,125,203,64,23,117
1762525262.2215686,0.77861,0.09,-0.18325,-0.91344,-0.09589,0.1443,98,181,45,58,14,287,133,5,92,131,69,73,148,111,58,78
1762525268.1970022,2.16337,0.08263,0.78923,-0.39612,0.16393,0.81408,234,35,10,148,60,173,79,49,120,80,73,93,189,20,13,133
1762525274.188305,0.6581,0.08361,0.55396,-0.81347,-0.33333,-0.376,217,75,18,107,25,248,102,11,89,195,79,48,67,196,62,50
1762525280.1275163,2.45258,0.07835,0.84828,-0.53922,0.41902,0.64607,257,28,5,145,55,223,91,39,171,71,42,105,185,42,21,108
1762525286.122463,1.59558,0.08576,0.63895,-0.27506,-0.08955,0.77112,215,61,15,130,85,189,59,56,103,146,73,80,192,32,10,133
1762525292.113147,2.30948,0.0762,0.77941,-0.29327,0.31373,0.92308,232,40,5,131,91,200,69,56,151,85,55,117,199,8,5,126
1762525298.0934336,2.05131,0.08311,0.21608,-0.63171,0.915,0.28852,163,130,26,79,40,246,73,32,232,7,10,151,136,97,30,94
1762525304.0563471,1.62539,0.08792,0.54455,-0.00686,0.77112,0.30286,189,77,15,123,137,164,56,80,210,22,20,115,127,81,41,101
1762525310.033101,2.38285,0.08145,0.71429,-0.55784,0.5853,0.52542,240,54,10,144,50,212,91,36,176,42,37,126,164,61,23,106
1762525315.9939296,2.02402,0.07877,0.87273,-0.17647,0.06704,0.90778,278,21,7,134,98,187,53,70,117,104,63,74,191,13,3,140
1762525321.9799387,1.44312,0.08846,0.83623,0.07282,0.49051,0.18919,237,29,4,133,139,149,42,82,164,45,49,111,133,93,57,87
1762525327.9213057,2.6066,0.07533,0.79669,-0.5759,0.54569,0.68831,246,41,2,134,49,239,88,39,175,53,34,121,196,47,13,129
1762525333.8559985,2.25627,0.08097,0.29224,-0.72549,0.73016,0.50838,165,131,24,118,32,263,89,24,199,40,11,128,165,67,21,105
1762525339.8071258,2.15182,0.07841,0.77143,-0.21827,0.28571,0.8764,243,38,10,129,100,169,71,54,183,108,47,96,199,15,7,135
1762525345.765391,2.57995,0.07259,0.90783,-0.43276,0.37913,0.86022,262,17,3,152,66,199,94,50,168,77,45,103,217,17,9,129
1762525351.695689,2.39645,0.07792,0.37615,-0.80905,0.75956,0.4517,179,108,28,121,19,257,103,19,191,31,13,131,180,68,37,98
1762525357.6579468,2.30162,0.07785,0.93596,-0.22252,0.27419,0.86895,254,13,0,139,86,175,53,59,120,90,45,117,214,19,4,114
1762525363.588606,1.75755,0.08163,0.77778,-0.00957,0.03977,0.93043,215,31,11,121,127,155,56,80,114,112,57,69,196,9,3,137
1762525369.602593,2.39088,0.08047,0.55024,-0.63275,0.56543,0.64246,188,79,15,136,40,237,92,34,196,53,35,121,172,36,28,122
1762525375.5637693,2.35772,0.0795,0.39906,-0.4734,0.77938,0.70588,194,109,19,104,61,198,79,38,215,23,23,156,189,43,12,130
1762525381.4745452,2.10015,0.08542,0.29858,-0.66667,0.54617,0.58873,170,121,27,104,38,221,99,26,176,52,34,117,177,57,16,105
1762525387.44932,2.62974,0.07287,0.82178,-0.42118,0.51938,0.8674,233,26,10,135,69,213,89,54,163,53,40,131,199,19,5,139
1762525393.4418805,2.11647,0.07736,0.93182,-0.19474,0.14005,0.84987,265,13,2,160,84,159,68,69,140,122,53,92,210,15,13,135
1762525399.4615386,2.58332,0.07978,0.63951,-0.62963,0.64345,0.67073,226,62,11,106,38,213,95,32,201,30,34,94,165,33,21,109
1762525405.3649318,2.32562,0.07955,0.75115,-0.32178,0.59278,0.6599,241,47,7,139,83,184,83,54,180,47,32,129,218,47,20,109
1762525411.3121562,2.15862,0.08418,0.65796,-0.33333,0.6253,0.54203,231,69,3,118,93,181,87,41,205,49,28,129,158,51,28,108
1762525417.3190894,2.57518,0.07526,0.81683,-0.4456,0.49754,0.81522,237,35,2,130,56,203,76,51,173,63,39,131,205,24,10,129
1762525423.2929358,2.70579,0.07362,0.74747,-0.57176,0.57143,0.81513,207,46,4,139,54,239,95,37,183,50,31,114,187,21,12,137
1762525429.2959774,2.67173,0.07371,0.87981,-0.50242,0.47632,0.81319,252,22,3,139,66,220,91,37,156,52,42,109,192,28,6,138
1762525435.2350998,2.57383,0.07587,0.76389,-0.52284,0.47757,0.80952,247,42,9,134,56,210,90,38,165,54,45,115,202,29,7,140
1762525441.2226925,2.61115,0.07647,0.83256,-0.47368,0.52533,0.77957,240,34,2,154,64,194,72,31,173,53,36,113,198,24,17,133
1762525447.163066,2.81528,0.07192,0.62626,-0.70316,0.71574,0.77011,208,58,16,114,30,253,97,31,211,29,27,127,177,32,8,131
1762525453.166401,2.72027,0.07271,0.68396,-0.669,0.60192,0.7654,211,50,17,146,38,253,105,33,203,39,44,131,178,30,10,123
1762525459.1452625,2.68827,0.07373,0.78607,-0.5335,0.59383,0.77487,230,37,6,129,48,210,99,46,174,37,42,136,206,37,6,133
1762525465.1257646,2.66143,0.0744,0.78351,-0.59896,0.48187,0.7971,210,37,5,136,40,216,91,37,156,54,46,130,210,31,11,162
1762525471.1350107,2.85,0.07023,0.75879,-0.70388,0.66578,0.733,228,39,9,122,33,250,101,28,195,32,31,119,198,32,21,146
1762525477.1234548,2.50854,0.07868,0.43511,-0.82368,0.78191,0.46784,181,89,22,101,16,260,102,19,208,21,20,127,160,59,32,91
1762525483.107711,2.647,0.07543,0.69082,-0.68101,0.64286,0.63231,220,55,9,130,29,221,111,34,205,44,31,140,174,45,21,119
1762525489.1017826,2.58686,0.07593,0.64235,-0.70833,0.59067,0.6455,205,66,10,144,38,248,121,25,189,45,34,118,196,52,15,115
1762525495.089013,2.65277,0.07377,0.73733,-0.52792,0.5732,0.81432,236,52,5,141,48,229,72,45,190,52,34,127,207,21,14,135
1762525501.1268253,2.49335,0.07878,0.78622,-0.5,0.49584,0.71129,239,38,7,137,56,214,80,42,159,62,29,111,190,33,22,136
1762525507.1044757,2.7196,0.0734,0.7018,-0.669,0.64589,0.70292,214,49,9,117,41,253,105,30,212,39,32,118,201,39,17,120
1762525513.0765545,2.75137,0.07134,0.73214,-0.71852,0.61353,0.68718,250,48,12,138,35,260,88,22,214,44,36,120,189,41,20,140
1762525519.1049232,2.67942,0.07466,0.70558,-0.59184,0.655,0.727,227,49,9,109,58,254,97,32,190,41,28,141,178,25,21,113
1762525525.0459206,2.68047,0.07119,0.45958,-0.85376,0.82143,0.54569,210,95,22,106,15,323,108,19,214,19,16,143,173,70,17,123
1762525531.0871773,2.75646,0.07188,0.71776,-0.62212,0.69849,0.71809,229,45,13,124,48,243,109,34,204,37,23,134,184,39,14,139
1762525537.116439,2.56033,0.07446,0.80535,-0.45906,0.45721,0.83871,237,30,10,134,53,210,84,56,166,70,41,132,203,22,8,139
1762525543.081948,2.85,0.0694,0.70602,-0.72396,0.74564,0.73297,226,51,10,128,26,238,93,27,210,27,24,140,180,35,14,138
1762525549.102437,2.60485,0.07742,0.50262,-0.735,0.73984,0.6274,166,81,14,121,31,249,98,22,192,29,19,129,163,46,22,134
1762525555.113346,2.80756,0.07356,0.76826,-0.66759,0.65104,0.72067,220,42,4,131,33,203,98,27,193,35,32,124,180,41,9,128
1762525561.072266,2.75398,0.07271,0.72447,-0.69903,0.66667,0.66382,236,45,13,127,31,251,99,31,215,39,31,135,188,41,18,104
1762525567.113162,2.73447,0.07333,0.68722,-0.71658,0.72959,0.60108,252,56,15,131,23,222,99,30,214,28,25,125,173,47,27,124
1762525573.1076882,2.70374,0.07392,0.61259,-0.71357,0.7672,0.61039,207,66,14,126,26,239,102,31,196,23,21,138,176,54,21,134
1762525579.095419,2.34788,0.07941,0.39086,-0.80779,0.75127,0.39796,158,100,20,116,21,250,98,16,187,29,20,158,152,87,31,122
1762525585.0129962,2.83344,0.07114,0.69596,-0.72507,0.74396,0.66845,219,50,14,138,30,229,91,21,224,30,23,137,200,44,18,112
1762525591.0447133,2.74258,0.07422,0.60094,-0.74372,0.70745,0.69048,210,70,15,131,26,235,112,25,182,31,24,139,154,36,16,130
1762525597.0628612,2.7162,0.07456,0.72447,-0.67327,0.6193,0.69916,241,50,8,122,35,255,83,31,189,47,24,113,160,39,15,145
1762525603.0808864,2.85,0.06876,0.64423,-0.73832,0.77444,0.72487,236,68,6,106,29,253,119,27,199,26,19,155,182,32,20,144
1762525609.099451,2.69177,0.07276,0.65909,-0.72263,0.69682,0.61323,231,63,12,134,30,253,101,27,212,34,28,135,193,54,22,124
1762525615.0415957,2.84959,0.07121,0.69121,-0.73016,0.72432,0.7039,236,58,7,120,33,236,91,18,184,28,23,135,207,45,12,121
