timestamp,S_value,E_ab,E_abp,E_apb,E_apbp,C_HH,C_HV,C_VH,C_VV,C_HD,C_HA,C_VD,C_VA,C_DH,C_DV,C_AH,C_AV,C_DD,C_DA,C_AD,C_AA
1762267161.8009093,2.1553,0.96728,-0.06876,0.12867,0.99059,227,3,5,254,115,148,124,122,127,97,96,123,200,1,1,223
1762267167.7399669,2.0502,0.55603,0.16923,0.52267,0.80226,157,59,44,204,116,110,79,150,162,41,59,157,131,33,2,188
1762267173.6392968,2.38077,0.28448,-0.97136,0.54881,0.57612,113,106,60,185,3,211,202,3,161,54,50,196,117,70,1,147
1762267179.587186,2.6775,0.51452,0.65678,-0.88571,0.62048,164,67,50,201,179,51,30,212,9,211,185,15,126,63,0,143
1762267185.0982735,2.71392,0.51553,0.68577,-0.82705,0.68557,180,67,50,186,186,43,31,211,14,212,200,25,155,60,1,172
1762267190.3678858,2.70753,0.49896,0.7521,-0.8301,0.62637,171,77,43,188,182,29,30,235,16,202,175,19,150,67,1,146
1762267195.6517398,2.54086,0.44934,0.65631,-0.81592,0.61929,158,90,35,171,178,42,41,222,16,205,160,21,140,73,2,179
1762267200.9209762,2.8031,0.47845,0.72622,-0.8565,0.74194,152,76,45,191,186,34,25,186,12,215,199,20,144,48,0,180
1762267206.174168,2.71584,0.50655,0.67329,-0.86253,0.67347,154,77,36,191,179,37,37,200,16,220,200,15,153,64,0,175
