timestamp,S_value,S_err,E_ab,E_abp,E_apb,E_apbp,C_HH,C_HV,C_VH,C_VV,C_HD,C_HA,C_VD,C_VA,C_DH,C_DV,C_AH,C_AV,C_DD,C_DA,C_AD,C_AA
1763548183.2012749,2.14411,0.09236,0.97938,-0.07692,0.1245,0.9633,169,1,2,119,62,63,70,52,72,58,51,68,94,0,4,120
1763548188.593296,2.13077,0.09225,0.97993,-0.15152,0.01802,0.98131,164,1,2,132,64,84,68,48,63,44,65,50,106,1,1,106
1763548193.9308193,2.21791,0.09755,0.99259,-0.13944,0.11458,0.97129,139,0,1,130,59,81,62,49,53,32,53,54,102,0,3,104
1763548199.2799346,2.14156,0.09256,0.94853,-0.05376,0.14932,0.98995,164,1,6,101,75,78,69,57,70,47,47,57,92,0,1,106
1763548204.690523,2.1246,0.09641,0.98556,0.00418,0.17308,0.97015,131,0,2,144,64,69,50,56,57,35,51,65,87,2,1,111
1763548210.060334,2.15516,0.09912,0.96503,-0.08943,0.19024,0.91045,172,2,3,109,67,68,66,45,70,35,48,52,91,4,5,101
1763548215.437411,2.21559,0.09687,0.96491,-0.17886,0.12676,0.94505,173,2,3,107,58,86,59,43,69,41,52,51,89,2,3,88
1763548220.7998106,2.15765,0.09384,0.99248,-0.0996,0.07407,0.99149,152,1,0,113,68,72,66,45,56,43,57,60,109,1,0,125
1763548226.1633193,2.19749,0.10181,0.97133,-0.14516,0.14286,0.93814,161,2,2,114,60,87,55,46,61,32,43,39,94,2,4,94
1763548231.5684533,2.18251,0.09377,0.97342,-0.09244,0.13793,0.97872,167,3,1,130,52,70,60,56,72,37,63,60,94,1,1,92
1763548236.9540489,2.36986,0.09624,0.95254,-0.28226,0.19417,0.94089,189,2,5,99,53,97,62,36,70,35,48,53,100,2,4,97
1763548242.313855,2.19735,0.09345,0.94444,-0.2,0.10924,0.94366,171,3,5,109,66,83,73,38,73,49,57,59,100,3,3,107
1763548247.6593852,2.1437,0.09447,0.97133,-0.12863,0.11554,0.92821,171,1,3,104,58,77,59,47,85,52,59,55,71,2,5,117
1763548253.0309474,2.29555,0.09472,0.95539,-0.16535,0.20379,0.97101,163,4,2,100,45,84,64,61,81,38,46,46,105,2,1,99
1763548258.3642023,2.16681,0.09471,0.97794,-0.10638,0.11013,0.97235,154,2,1,115,56,78,52,49,76,42,59,50,112,2,1,102
1763548263.704456,2.2353,0.09564,0.98635,-0.11462,0.13433,1.0,166,0,2,125,65,67,74,47,62,39,48,52,90,0,0,100
1763548269.03837,2.22312,0.0959,0.97865,-0.14163,0.12264,0.9802,171,2,1,107,55,84,49,45,54,34,59,65,106,1,1,94
1763548274.3889956,2.22468,0.09135,0.97683,-0.18056,0.12554,0.94175,154,2,1,102,76,91,79,42,70,38,63,60,95,2,4,105
1763548279.7204177,2.07943,0.09882,0.93309,-0.0728,0.12563,0.94792,149,4,5,111,67,81,59,54,57,38,49,55,101,3,2,86
1763548285.063497,2.30439,0.09083,0.98667,-0.27138,0.08696,0.95939,147,1,1,151,51,102,69,47,74,39,66,51,91,2,2,102
1763548290.4368997,2.19238,0.09618,0.96364,-0.12157,0.13876,0.96842,151,3,2,119,64,74,69,48,62,32,58,57,83,0,3,104
1763548295.7876651,2.38743,0.09478,0.98556,-0.22059,0.19149,0.9898,140,0,2,135,55,93,73,51,65,27,49,47,94,1,0,101
1763548301.169997,2.06215,0.09807,0.97403,-0.09787,0.03349,0.95676,170,1,3,134,48,81,48,58,55,40,61,53,95,1,3,86
1763548306.5410159,2.33345,0.09069,0.9919,-0.20144,0.16814,0.97196,136,1,0,110,73,84,83,38,65,39,55,67,102,3,0,109
1763548311.9110894,2.19171,0.09423,0.96104,-0.13433,0.15695,0.93939,178,3,3,124,69,87,65,47,73,39,55,56,92,4,2,100
1763548317.275402,2.10836,0.0949,0.97458,-0.01916,0.15741,0.95722,140,2,1,93,77,80,53,51,65,33,58,60,83,1,3,100
1763548322.6526663,2.16799,0.0985,0.97315,-0.125,0.13846,0.93137,170,1,3,124,64,89,55,48,57,31,53,54,83,3,4,114
1763548328.0110219,2.22873,0.09407,0.96416,-0.0916,0.2,0.97297,155,1,4,119,63,82,61,56,63,33,51,63,106,1,2,113
1763548333.3858552,2.21151,0.09541,0.99291,-0.11538,0.12245,0.98077,146,1,0,135,64,81,64,51,59,32,54,51,115,1,1,91
1763548338.7601151,2.28738,0.09299,0.9931,-0.06667,0.25854,0.96907,157,0,1,132,67,81,63,59,74,36,40,55,104,1,2,87
1763548344.14245,2.22351,0.09664,0.95506,-0.07759,0.22581,0.96507,157,0,6,104,67,71,54,40,72,32,52,61,112,1,3,113
1763548349.4986982,2.2875,0.09215,0.96981,-0.12121,0.21973,0.97674,161,1,3,100,62,77,71,54,75,43,44,61,74,1,1,96
1763548354.859941,2.21351,0.09243,0.97744,-0.16484,0.09174,0.97949,138,0,3,125,66,81,78,48,59,38,61,60,98,1,1,95
1763548360.2209556,2.34215,0.08943,0.96764,-0.21642,0.20784,0.95025,180,3,2,124,66,100,63,39,82,41,60,72,99,3,2,97
1763548365.5898924,2.35183,0.09006,0.98535,-0.18367,0.24164,0.94118,152,1,1,119,55,81,64,45,94,39,63,73,88,2,4,110
1763548370.9526143,2.32428,0.09259,0.97425,-0.18939,0.19635,0.96429,132,2,1,98,50,78,79,57,69,38,50,62,96,2,2,124
1763548376.2998319,2.17056,0.09637,0.97786,-0.06294,0.17277,0.95699,150,1,2,118,77,79,73,57,60,34,45,52,101,0,4,81
1763548381.655205,2.17942,0.09307,0.96633,-0.17563,0.06604,0.97143,167,3,2,125,74,82,82,41,60,41,58,53,102,1,2,105
1763548387.0315723,2.24071,0.09281,0.97203,-0.12644,0.16364,0.97861,168,3,1,114,63,83,64,51,71,32,60,57,83,1,1,102
1763548392.385667,2.27431,0.09471,0.95745,-0.16157,0.19149,0.9638,163,3,3,113,49,83,50,47,62,37,58,78,104,1,3,113
1763548397.7244933,2.2499,0.09589,0.96479,-0.22124,0.07339,0.99048,162,2,3,117,44,81,57,44,67,45,56,50,98,0,1,111
1763548403.0655746,2.19521,0.09446,0.95469,-0.12308,0.13744,0.98,172,5,2,130,66,84,62,48,58,45,46,62,110,1,1,88
1763548408.397596,2.3207,0.09461,0.96552,-0.19492,0.20172,0.95855,175,3,2,110,48,66,75,47,69,37,56,71,91,4,0,98
1763548413.7572684,2.39936,0.09198,0.97849,-0.1161,0.35238,0.95238,152,1,2,124,67,73,76,51,75,31,37,67,108,3,2,97
1763548419.1266217,2.14344,0.09457,0.95885,-0.20165,0.0131,0.96985,143,2,3,95,54,89,57,43,60,51,62,56,85,2,1,111
1763548424.474861,2.20586,0.09797,0.95819,-0.13808,0.1814,0.92821,174,5,1,107,64,77,59,39,77,36,52,50,89,6,1,99
1763548429.8242621,2.22683,0.09549,0.95522,-0.18116,0.12121,0.96923,143,4,2,119,65,96,67,48,62,42,45,49,103,2,1,89
1763548435.1548195,2.21178,0.09503,0.97026,-0.09465,0.18552,0.96135,152,2,2,113,64,75,58,46,73,36,54,58,98,2,2,105
1763548440.5108407,2.21663,0.09227,0.98519,-0.2406,0.02242,0.96842,166,0,2,102,60,86,79,41,62,33,76,52,89,2,1,98
1763548445.8541937,2.19196,0.09298,0.95652,-0.20727,0.07556,0.95261,154,1,5,116,66,86,80,43,69,52,52,52,89,2,3,117
1763548451.188256,2.19147,0.09903,0.94891,-0.1746,0.13131,0.93665,146,3,4,121,65,87,61,39,58,33,53,54,98,0,7,116
1763548456.5317738,2.28868,0.09142,0.95395,-0.24382,0.10092,0.99,167,1,6,130,66,104,72,41,71,48,50,49,100,0,1,99
1763548461.8729625,2.16797,0.0946,0.97133,-0.11486,0.14428,0.9375,169,1,3,106,68,89,76,63,68,39,47,47,111,3,4,106
1763548467.206134,2.28377,0.09246,0.99222,-0.16279,0.13761,0.99115,161,1,0,95,69,72,78,39,70,40,54,54,116,0,1,109
1763548472.5410593,2.27419,0.09667,0.98551,-0.20161,0.13861,0.94845,154,1,1,120,65,81,68,34,59,33,54,56,90,3,2,99
1763548477.9002109,2.0965,0.09538,0.97736,-0.16667,0.02283,0.92965,162,2,1,100,58,86,68,52,59,46,61,53,98,3,4,94
1763548483.2488449,2.31659,0.08798,0.98625,-0.19149,0.17409,0.96476,189,1,1,100,63,95,73,51,75,45,57,70,122,2,2,101
1763548488.6050909,2.25799,0.09582,0.96633,-0.20988,0.13488,0.9469,162,1,4,130,50,75,72,46,66,46,47,56,104,3,3,116
1763548493.9422023,2.29608,0.0925,0.9639,-0.22535,0.13744,0.96939,172,3,2,100,67,91,83,43,65,41,50,55,91,1,2,102
1763548499.2882004,2.19259,0.09351,0.97531,-0.14167,0.09623,0.97938,132,1,2,108,65,80,57,38,62,45,63,69,101,0,2,91
1763548504.6456327,2.1497,0.09522,0.95668,-0.13333,0.13242,0.92727,154,2,4,117,62,96,57,55,63,32,63,61,101,4,4,111
1763548510.0014954,2.23073,0.09665,0.98606,-0.05221,0.26108,0.93137,162,1,1,123,57,70,61,61,61,28,47,67,99,3,4,98
1763548515.350682,2.01356,0.09611,1.0,-0.04545,0.04545,0.92265,174,0,0,110,61,76,62,65,66,51,54,49,90,4,3,84
1763548520.7095542,2.21436,0.09657,0.96656,-0.16154,0.13131,0.95495,160,2,3,134,56,81,70,53,56,36,50,56,106,1,4,111
1763548526.0656085,2.18181,0.09424,0.9788,-0.10484,0.13778,0.9604,164,2,1,116,60,77,60,51,62,37,60,66,99,3,1,99
1763548531.425792,2.19202,0.09442,0.97026,-0.08171,0.17051,0.96954,139,0,4,126,66,86,53,52,75,35,55,52,101,2,1,93
1763548536.7765586,2.30248,0.09275,0.97753,-0.18491,0.21053,0.92952,152,2,1,112,69,89,68,39,78,40,50,60,109,2,6,110
1763548542.156631,2.18311,0.09565,0.96403,-0.06107,0.18049,0.97753,145,1,4,128,76,73,66,47,67,35,49,54,83,0,2,93
1763548547.5160744,2.3792,0.0925,0.97306,-0.26429,0.2037,0.93814,170,1,3,123,51,100,77,52,59,41,45,71,90,1,5,98
1763548552.9092903,2.14988,0.09055,0.94834,-0.14189,0.09244,0.96721,153,3,4,111,76,94,75,51,68,35,73,62,94,1,2,86
1763548558.3201468,2.13084,0.09552,0.94386,-0.17037,0.05314,0.96347,151,3,5,126,55,96,62,57,58,51,47,51,104,3,1,111
1763548563.721525,2.09028,0.09774,0.98545,-0.14876,0.01942,0.93665,158,1,1,115,60,72,67,43,46,48,53,59,114,2,5,100
1763548569.1333504,2.20047,0.09663,0.99267,-0.12931,0.12037,0.95812,156,0,1,116,62,73,58,39,64,41,54,57,98,1,3,89
1763548574.5452306,2.47111,0.09137,0.99248,-0.21839,0.27014,0.9901,146,1,0,119,57,96,63,45,73,30,47,61,102,0,1,99
1763548579.9483478,2.15283,0.09552,0.98142,-0.11111,0.09091,0.96939,185,0,3,135,65,86,54,47,64,39,56,50,83,1,2,110
1763548585.366278,2.33279,0.09064,0.97865,-0.19728,0.16822,0.98864,179,2,1,99,66,102,74,52,68,40,49,57,70,0,1,105
1763548590.7550905,2.26536,0.0989,0.93772,-0.22172,0.13592,0.97,156,4,5,124,58,71,64,28,55,38,51,62,90,1,2,107
1763548596.1548967,2.2226,0.09874,0.97173,-0.10317,0.19577,0.95192,160,1,3,119,57,71,68,56,61,26,50,52,93,0,5,110
1763548601.49849,2.13147,0.09494,0.95804,-0.10469,0.11848,0.95025,161,2,4,119,76,85,68,48,55,46,47,63,105,2,3,91
1763548606.8540127,2.31042,0.09347,0.97895,-0.21839,0.15349,0.9596,152,2,1,130,59,77,82,43,64,41,50,60,89,2,2,105
1763548612.2127752,2.32882,0.09374,0.98496,-0.18519,0.18018,0.97849,170,1,1,94,53,73,71,46,72,37,54,59,79,0,2,105
1763548617.5675542,2.31306,0.09446,1.0,-0.12308,0.22772,0.96226,160,0,0,135,59,89,57,55,71,39,39,53,95,1,3,113
1763548622.924389,2.35871,0.09725,0.93056,-0.18216,0.28723,0.95876,151,4,6,127,63,97,62,47,62,34,33,59,90,0,4,100
1763548628.2725508,2.21386,0.09202,0.98621,-0.18352,0.08297,0.96117,161,2,0,127,53,86,72,56,72,48,57,52,92,3,1,110
1763548633.6266773,2.21878,0.09718,0.98,-0.18103,0.11628,0.94146,162,1,2,135,47,74,63,48,58,37,58,62,91,2,4,108
1763548638.9842968,2.06434,0.09114,0.97849,-0.01695,0.11966,0.94924,158,0,3,118,75,89,61,70,70,49,54,61,92,1,4,100
1763548644.3274772,2.2813,0.092,0.99267,-0.07749,0.23944,0.9717,165,1,0,107,69,79,67,56,70,39,42,62,99,2,1,110
1763548649.7071598,2.26207,0.0963,0.9863,-0.18966,0.11538,0.97073,168,1,1,122,61,76,62,33,68,40,52,48,101,1,2,101
1763548655.1010728,2.13908,0.09517,0.98611,-0.04762,0.13462,0.97073,161,1,1,125,56,71,61,64,66,43,47,52,92,2,1,110
1763548660.4464495,2.22766,0.09883,1.0,-0.0873,0.19355,0.94681,175,0,0,103,68,78,59,47,58,32,43,53,84,1,4,99
1763548665.800722,2.24848,0.09299,0.96774,-0.09963,0.22321,0.95789,141,0,4,103,57,82,67,65,75,36,51,62,91,3,1,95
1763548671.1387982,2.03515,0.09512,0.98601,-0.04651,0.04587,0.95676,154,0,2,130,86,77,58,37,55,50,54,59,87,1,3,94
1763548676.493152,2.01901,0.09599,0.97966,-0.03906,0.02941,0.97087,159,1,2,133,63,65,68,60,58,37,62,47,106,1,2,97
1763548681.8554237,2.26351,0.0904,0.97279,-0.15867,0.14286,0.98919,153,0,4,137,56,88,69,58,74,45,57,62,76,0,1,108
1763548687.20853,2.18179,0.09456,0.99209,-0.08487,0.13725,0.96757,154,0,1,98,65,86,61,59,66,41,47,50,93,1,2,89
1763548692.5759273,2.04756,0.10048,0.97203,-0.07627,0.11818,0.88108,163,3,1,119,61,72,55,48,67,38,59,56,78,3,8,96
1763548697.949298,2.27906,0.09362,0.97232,-0.03077,0.29703,0.97895,164,2,2,121,74,69,65,52,79,32,39,52,106,1,1,82
1763548703.3248937,2.14659,0.09626,0.97324,-0.05837,0.15686,0.95812,193,2,2,102,65,71,65,56,68,38,48,50,93,2,2,94
1763548708.6946633,2.17744,0.09451,0.96377,-0.13869,0.09615,0.97884,153,3,2,118,62,106,50,56,59,43,51,55,96,2,0,91
1763548714.150406,2.13574,0.09236,0.98519,-0.08759,0.08257,0.98039,161,0,2,107,68,77,72,57,51,47,53,67,102,1,1,100
1763548719.5253735,2.10497,0.09663,0.99278,-0.05394,0.08738,0.97087,165,1,0,111,66,58,69,48,70,38,56,42,104,1,2,99
1763548724.8764257,2.19734,0.09546,0.99257,-0.0211,0.19431,0.98936,150,0,1,118,59,71,50,57,64,29,56,62,96,1,0,91
1763548730.2430556,2.28693,0.09473,0.97987,-0.11382,0.22115,0.97209,172,1,2,123,52,69,68,57,79,42,39,48,103,1,2,109
1763548735.6050475,2.14096,0.09383,0.97232,-0.15108,0.06161,0.95595,168,2,2,117,63,89,71,55,58,38,61,54,105,4,1,117
1763548741.0389884,2.18677,0.0974,0.95946,-0.08661,0.22275,0.91795,170,4,2,120,68,70,68,48,66,37,45,63,84,1,7,103
1763548746.395624,2.03382,0.09878,0.96587,-0.05556,0.04167,0.97073,178,3,2,110,63,70,63,56,52,41,51,48,100,0,3,102
1763548751.7803118,2.24202,0.0924,0.967,-0.20134,0.11429,0.95939,168,3,2,130,65,94,85,54,61,44,49,56,93,2,2,100
1763548757.1679854,2.09574,0.09766,0.95,-0.12863,0.06542,0.95169,167,3,4,106,58,78,58,47,59,41,59,55,108,2,3,94
1763548762.5812144,2.1872,0.09351,0.98587,-0.11111,0.12037,0.96985,170,1,1,111,55,68,77,61,58,47,48,63,108,1,2,88
1763548767.974009,2.22643,0.09549,0.95402,-0.12593,0.17874,0.96774,154,3,3,101,65,92,60,53,59,34,51,63,93,0,3,90
1763548773.3937285,2.21433,0.096,0.96622,-0.20482,0.09859,0.9447,173,1,4,118,52,78,72,47,54,46,50,63,102,2,4,109
1763548778.7688065,2.21883,0.09475,0.99283,-0.13109,0.133,0.9619,163,0,1,115,69,80,71,47,58,42,46,57,97,3,1,109
1763548784.1509585,2.06195,0.09588,0.97232,-0.01068,0.12315,0.9558,154,2,2,131,80,79,63,59,72,30,59,42,90,0,4,87
1763548789.5174956,2.17122,0.09493,0.97683,-0.07336,0.17209,0.94894,153,0,3,103,59,82,57,61,65,40,49,61,125,3,3,104
1763548794.9300935,2.17708,0.0976,0.97241,-0.11588,0.12919,0.9596,162,1,3,124,61,72,58,42,65,36,55,53,88,1,3,106
1763548800.2866101,2.01022,0.09361,0.94891,-0.03597,0.0708,0.95455,141,1,6,126,72,94,50,62,60,44,61,61,115,3,2,100
1763548805.6835964,2.06404,0.10051,0.95156,-0.10656,0.08,0.92593,160,3,4,122,56,79,56,53,63,39,53,45,95,3,4,87
1763548811.0595794,2.31227,0.09249,0.98701,-0.2,0.15556,0.9697,173,0,2,133,55,77,79,49,70,40,55,60,100,0,3,95
1763548816.4412758,2.09873,0.09399,0.98662,-0.0412,0.13043,0.94048,161,0,2,136,71,85,54,57,64,41,59,66,84,2,3,79
1763548821.8706536,2.08398,0.09481,0.96296,-0.11511,0.04673,0.95918,163,1,4,102,67,90,65,56,58,38,64,54,96,0,4,96
1763548827.2396545,2.1185,0.09725,0.95833,-0.05138,0.15686,0.95192,161,3,3,121,61,84,49,59,64,23,63,54,100,1,4,103
1763548832.6100383,2.06963,0.09699,0.95636,-0.0916,0.05051,0.97115,145,3,3,124,71,87,56,48,56,35,59,48,109,2,1,96
1763548837.9786565,2.42007,0.08883,0.97727,-0.2043,0.2766,0.9619,156,2,1,105,61,88,80,50,77,51,34,73,104,2,2,102
1763548843.345688,2.06028,0.09644,0.96516,-0.01167,0.11,0.97345,158,2,3,124,70,70,60,57,62,32,57,49,102,1,2,121
1763548848.725073,2.1979,0.09455,0.95506,-0.11029,0.17972,0.95283,158,5,1,103,64,83,68,57,65,40,49,63,98,0,5,109
1763548854.1293654,2.03904,0.09779,0.97987,-0.00746,0.08696,0.96476,178,1,2,117,61,70,65,72,66,32,52,34,109,2,2,114
1763548859.4879842,2.13256,0.09721,0.96899,-0.06349,0.15271,0.94737,137,3,1,117,69,71,63,49,64,40,46,53,110,2,4,112
