timestamp,S_value,S_err,E_ab,E_abp,E_apb,E_apbp,C_HH,C_HV,C_VH,C_VV,C_HD,C_HA,C_VD,C_VA,C_DH,C_DV,C_AH,C_AV,C_DD,C_DA,C_AD,C_AA
1762521551.0210645,2.09725,0.08669,0.67204,-0.5,0.1404,0.78481,195,32,29,116,55,177,102,38,135,90,60,64,180,17,17,102
1762521557.0612512,2.28378,0.08488,0.712,-0.32571,0.46893,0.77714,186,47,7,135,77,167,65,41,146,61,33,114,191,24,15,120
1762521563.068869,2.4788,0.07731,0.86997,-0.33333,0.32782,0.94767,194,18,3,108,72,160,80,48,152,87,35,89,203,4,5,132
1762521569.0753818,2.59131,0.07743,0.87363,-0.4382,0.36937,0.91011,198,12,11,143,66,174,82,34,143,74,31,85,218,11,5,122
1762521575.0481336,2.11335,0.08626,0.62817,-0.37363,0.22636,0.8852,184,37,29,105,79,163,87,35,117,89,46,97,190,11,8,122
1762521581.05143,2.30326,0.08451,0.72853,-0.41848,0.33918,0.81707,194,38,11,118,69,183,78,38,133,77,36,96,180,19,11,118
1762521587.0062177,2.11473,0.08705,0.67582,-0.28221,0.19108,0.96562,190,41,18,115,83,139,70,34,117,90,37,70,222,4,2,121
1762521592.9983287,2.40416,0.08345,0.82842,-0.40506,0.3719,0.79878,217,20,12,124,50,165,57,44,137,69,45,112,164,24,9,131
1762521598.9618351,2.37706,0.08102,0.86243,-0.46667,0.27635,0.7716,223,20,6,129,65,181,105,39,134,78,49,90,186,20,17,101
1762521604.9777374,2.42107,0.08264,0.85596,-0.43684,0.46746,0.66082,225,21,5,110,64,184,89,43,154,54,36,94,177,30,28,107
1762521611.0451796,2.36719,0.08426,0.70492,-0.34985,0.45098,0.86145,196,41,13,116,58,152,66,47,159,58,40,100,194,14,9,115
1762521617.0481484,2.37742,0.08343,0.75953,-0.37609,0.36283,0.87896,201,25,16,99,72,169,67,35,143,70,38,88,199,8,13,127
1762521623.0910935,2.28314,0.08452,0.7337,-0.47042,0.23125,0.84777,217,24,25,102,54,183,78,40,126,69,54,71,222,18,11,130
1762521629.06539,2.47419,0.08019,0.82778,-0.41361,0.4,0.8328,195,24,7,134,71,176,94,41,155,75,30,90,171,18,8,114
1762521635.0909007,2.35413,0.07939,0.81818,-0.29189,0.33523,0.90883,230,34,3,140,88,158,81,43,133,77,40,102,202,9,7,133
1762521641.0731637,2.51312,0.07938,0.89947,-0.41304,0.39645,0.80415,248,14,5,111,73,169,91,35,142,66,36,94,188,15,18,116
1762521647.1350853,2.38567,0.08551,0.55091,-0.49041,0.64265,0.70169,192,65,21,105,62,179,93,31,172,36,26,113,137,32,12,114
1762521653.1273754,2.40057,0.08482,0.70621,-0.36628,0.53892,0.78916,190,42,10,112,72,170,65,37,148,44,33,109,180,22,13,117
1762521659.1346807,2.54383,0.08202,0.66423,-0.6129,0.61963,0.64706,209,51,18,133,39,193,107,33,165,43,19,99,156,35,22,110
1762521665.1214252,2.43793,0.08145,0.83844,-0.44865,0.31751,0.83333,199,17,12,131,61,182,86,41,140,75,40,82,178,15,11,108
1762521671.115174,2.59231,0.0815,0.82405,-0.47463,0.46372,0.82991,188,25,5,123,55,163,84,33,140,64,21,92,185,11,18,127
1762521677.0697951,2.66376,0.07509,0.85146,-0.48148,0.43575,0.89506,223,18,10,126,57,190,90,41,165,78,23,92,201,13,4,106
1762521683.0560927,2.48108,0.07628,0.935,-0.34409,0.28736,0.91463,257,11,2,130,72,166,84,50,144,77,47,80,202,6,8,112
1762521689.0381205,2.35225,0.0838,0.67778,-0.33154,0.50442,0.83851,173,49,9,129,70,175,72,54,148,55,29,107,174,16,10,122
1762521695.0046666,2.50031,0.08024,0.85052,-0.40659,0.43188,0.81132,220,20,9,139,63,182,74,45,150,68,30,97,160,19,11,128
1762521700.9581182,2.56663,0.07978,0.83616,-0.4517,0.41693,0.86184,196,24,5,129,64,176,102,41,131,55,38,95,171,12,9,112
1762521706.9826808,2.31189,0.08462,0.85714,-0.52514,0.27577,0.65385,212,19,7,126,56,188,85,29,135,83,47,94,159,35,19,99
1762521712.954454,2.62851,0.07793,0.90395,-0.39828,0.44785,0.87842,205,13,4,132,60,170,74,45,146,59,31,90,186,9,11,123
1762521718.971057,2.59482,0.08215,0.84571,-0.54651,0.49711,0.70548,207,17,10,116,53,174,92,25,158,57,30,101,151,24,19,98
1762521724.9136143,2.52979,0.08084,0.74247,-0.44928,0.52941,0.80864,185,40,7,133,60,168,82,35,168,59,29,118,176,13,18,117
1762521730.898672,2.63609,0.07958,0.70667,-0.59585,0.625,0.70857,213,37,18,107,42,222,86,36,149,39,21,111,179,27,24,120
1762521736.849237,2.57631,0.0787,0.82123,-0.48936,0.41618,0.84953,192,23,9,134,53,202,78,43,138,64,37,107,180,17,7,115
1762521742.8088372,2.43533,0.07864,0.86969,-0.3719,0.28814,0.9056,200,21,2,130,75,167,82,39,141,79,47,87,199,8,8,124
1762521748.773787,2.55238,0.08362,0.73596,-0.58046,0.50307,0.7329,198,39,8,111,48,189,86,25,152,57,24,93,152,22,19,114
1762521754.771282,2.33563,0.08211,0.85955,-0.3224,0.2997,0.85397,209,17,8,122,80,170,72,44,135,79,39,84,184,15,8,108
1762521760.7590516,2.61394,0.08111,0.77401,-0.5107,0.53501,0.79421,177,35,5,137,46,162,85,34,171,52,31,103,165,21,11,114
1762521766.7487223,2.63159,0.07716,0.82306,-0.45799,0.52846,0.82209,203,22,11,137,68,174,95,32,167,58,29,115,181,12,17,116
1762521781.2919378,0.0,0.08348,-0.79259,-0.53488,-0.43258,0.64912,32,265,98,10,46,183,81,34,49,172,83,52,151,35,25,131
1762521787.2153752,0.0,0.09469,-0.38259,0.39286,-0.64308,0.45619,85,183,79,32,140,78,24,94,32,184,83,26,136,55,35,105
1762521793.101584,0.28078,0.08907,-0.76864,-0.41398,0.57527,0.06017,29,228,116,16,62,167,96,47,161,43,36,132,110,107,57,75
1762521799.0563173,0.20886,0.08588,-0.42175,-0.83178,-0.65812,0.45695,77,175,93,32,24,196,98,3,48,222,69,12,131,60,22,89
1762521804.9450624,0.20578,0.08871,-0.39785,-0.16804,-0.44262,0.87821,63,167,93,49,85,143,69,66,59,184,80,43,162,12,7,131
1762521810.8602898,0.0,0.08619,-0.17778,-0.68927,-0.9593,0.1517,107,151,61,41,31,192,107,24,3,226,111,4,105,103,34,81
1762521816.7728696,1.24501,0.09123,-0.26316,-0.24176,0.51247,0.75394,91,178,74,56,98,156,70,40,157,59,29,116,173,29,10,105
1762521822.6694047,0.26935,0.09316,0.09424,-0.44598,-0.68852,0.41765,144,113,60,65,65,189,72,35,38,201,108,19,141,58,41,100
1762521828.6079252,0.0,0.094,-0.79803,-0.06557,-0.36909,-0.46497,26,257,108,15,113,118,77,58,57,150,67,43,50,145,85,34
1762521834.5237174,0.0,0.09798,-0.80165,-0.12658,-0.39031,0.27759,27,235,92,9,84,120,58,54,54,167,77,53,109,81,27,82
1762521840.4598134,0.0,0.09312,0.01362,0.5443,-0.82166,0.41558,115,118,63,71,149,51,21,95,13,187,99,15,121,52,38,97
1762521846.4029894,0.0,0.09173,-0.3913,-0.13873,-0.55952,0.7764,67,168,88,45,90,128,69,59,36,182,80,38,168,26,10,118
1762521852.369629,0.0,0.09273,-0.53525,-0.56354,-0.40599,-0.34503,56,213,81,33,55,185,98,24,63,166,92,46,65,154,76,47
1762521858.270879,0.0,0.0906,-0.57542,-0.6793,-0.5,0.24496,46,200,82,30,41,202,86,14,39,190,83,52,125,84,47,91
1762521864.1770127,0.0,0.09501,-0.94398,-0.14986,0.03571,0.01852,4,233,114,6,107,128,83,49,105,114,48,69,103,91,68,62
1762521870.1098714,0.0,0.08479,-0.6044,-0.42021,-0.74515,0.51515,49,215,77,23,59,193,74,50,17,220,95,29,150,59,29,125
1762521876.0233676,0.65118,0.09221,-0.6092,-0.21469,0.68362,0.36207,39,194,86,29,87,138,77,52,182,38,18,116,141,62,49,96
1762521881.9455621,0.0,0.0816,-0.87958,-0.52846,-0.48619,0.61415,15,249,110,8,47,190,92,40,44,179,90,49,141,34,26,110
1762521887.8892548,0.06699,0.07847,-0.73762,-0.63989,-0.56548,0.73021,35,249,102,18,46,202,94,19,34,187,76,39,173,37,9,122
1762521893.837013,0.97487,0.09326,-0.27763,-0.28916,0.02469,0.93865,78,169,68,56,70,140,74,48,100,116,42,66,205,7,3,111
1762521899.8657243,0.73975,0.08845,-0.40921,-0.34973,-0.12605,0.92529,56,176,84,53,75,167,80,44,88,142,59,68,203,8,5,132
1762521905.7962327,0.2688,0.08569,-0.76087,-0.23861,0.01809,0.77297,25,215,109,19,84,160,71,58,115,144,46,82,197,29,13,131
1762521911.780326,0.72306,0.09305,-0.48521,-0.59682,-0.03371,0.64516,57,180,71,30,51,219,82,25,102,125,59,70,157,42,13,98
1762521917.7555916,0.52136,0.08945,-0.39314,-0.59341,-0.38592,0.70701,76,174,90,39,48,202,88,26,54,168,78,55,143,33,13,125
1762521923.8652272,1.86687,0.08808,0.24267,-0.32249,0.41799,0.88372,142,108,34,91,77,179,65,48,175,71,39,93,204,17,3,120
1762521929.845034,2.57884,0.0796,0.85227,-0.43548,0.46203,0.82906,197,23,3,129,61,198,69,44,152,65,20,79,187,22,8,134
1762521935.852672,2.08625,0.08889,0.54098,-0.25843,0.64187,0.64497,181,57,27,101,85,147,77,47,178,44,21,120,165,39,21,113
1762521941.8091857,2.28491,0.08501,0.65517,-0.35669,0.36544,0.90761,200,51,14,112,65,152,61,36,137,73,39,104,219,11,6,132
1762521947.7836974,2.18969,0.08655,0.61326,-0.34615,0.78421,0.44606,168,49,21,124,82,167,78,37,209,24,17,130,153,63,32,95
1762521953.7364037,2.2789,0.08011,0.84974,-0.34605,0.2011,0.88201,209,21,8,148,67,170,77,53,140,106,39,78,199,13,7,120
1762521959.7543128,2.25196,0.08737,0.89005,-0.26073,0.41349,0.68769,233,12,9,128,89,128,63,23,146,72,28,95,169,33,19,112
1762521965.733707,2.26938,0.08548,0.80645,-0.43465,0.26111,0.76716,176,24,9,132,64,154,82,29,141,80,53,86,172,31,8,124
1762521971.7451868,1.58901,0.09173,0.58702,-0.43614,-0.09816,0.664,178,43,27,91,72,209,89,45,94,118,61,53,190,41,22,122
1762521977.768005,1.4221,0.09049,0.1532,-0.42541,-0.09143,0.93491,127,99,53,80,63,150,108,41,89,119,72,70,204,4,7,123
1762521983.7515278,2.05515,0.08441,0.78272,-0.33894,0.08782,0.84568,245,27,17,116,71,157,82,47,110,108,53,82,188,15,10,111
1762521989.7273974,1.63838,0.09043,0.31034,-0.26005,0.1462,0.92179,146,97,33,101,94,151,84,44,122,96,50,74,218,10,4,126
1762521995.6501982,2.4653,0.07733,0.75198,-0.38936,0.35092,0.97305,212,31,16,120,63,181,67,46,157,87,36,99,217,3,2,149
1762522001.584756,1.62807,0.09194,0.15566,-0.22857,0.44444,0.79939,150,124,55,95,92,128,87,43,138,66,29,109,198,18,15,98
1762522007.546414,2.39534,0.08135,0.87466,-0.35584,0.32258,0.84225,217,16,7,127,76,179,82,48,121,69,36,84,179,16,12,148
1762522013.4996057,2.44673,0.07842,0.90816,-0.29973,0.32716,0.91167,219,14,4,155,90,169,76,42,132,69,40,83,189,11,3,114
1762522019.4886227,2.49308,0.08128,0.86777,-0.35542,0.43373,0.83616,209,10,14,130,65,159,66,42,148,63,31,90,206,25,4,119
1762522025.444616,2.39511,0.08059,0.86969,-0.35079,0.40206,0.77258,217,14,9,113,78,179,79,46,164,77,39,108,156,26,8,109
1762522031.41551,1.81186,0.08784,0.77465,-0.46667,-0.09143,0.66197,193,36,4,122,49,198,66,47,96,128,63,63,159,41,19,136
1762522037.312853,2.38683,0.08258,0.87466,-0.30383,0.33333,0.875,231,17,6,113,71,145,76,47,131,68,39,83,166,15,5,134
1762522043.3217387,2.506,0.08129,0.84066,-0.49263,0.36232,0.8104,210,24,5,125,48,174,79,38,139,72,38,96,176,23,8,120
1762522049.2810006,2.26743,0.08376,0.67454,-0.29759,0.42433,0.87097,212,34,28,107,77,176,66,54,148,70,27,92,193,21,1,126
1762522055.2501843,2.44844,0.08053,0.75711,-0.4429,0.35312,0.89532,223,41,6,117,62,172,87,38,129,77,32,99,213,12,7,131
1762522061.2380643,2.31241,0.08023,0.83099,-0.34426,0.23836,0.89881,214,28,2,111,73,178,68,47,137,97,42,89,197,14,3,122
1762522067.1587274,2.53344,0.07777,0.88379,-0.34097,0.38983,0.91884,199,16,3,109,72,166,68,43,152,76,32,94,224,10,4,107
1762522073.0746098,2.3251,0.08548,0.82447,-0.47077,0.39295,0.6369,219,23,10,124,58,169,70,28,169,70,42,88,158,34,27,117
1762522079.061153,2.61286,0.07661,0.8939,-0.3971,0.42778,0.89408,221,16,4,136,63,155,86,41,149,62,41,108,181,13,4,123
1762522085.0238159,2.5566,0.07879,0.87466,-0.41489,0.35294,0.91411,212,19,4,132,69,187,79,41,130,68,31,77,177,10,4,135
1762522091.0545564,2.43022,0.08069,0.79625,-0.4359,0.32308,0.875,206,31,7,129,63,185,95,47,120,66,44,95,193,17,4,122
1762522097.0524702,2.5667,0.07647,0.94164,-0.39394,0.34706,0.88406,226,9,2,140,70,166,87,40,145,64,47,84,213,17,3,112
1762522103.0275264,2.53101,0.07992,0.89041,-0.32796,0.45205,0.86059,222,10,10,123,77,175,72,48,139,59,21,73,198,20,6,149
1762522109.0206866,2.40498,0.08207,0.41451,-0.55216,0.63584,0.80247,184,76,37,89,47,212,93,41,186,41,22,97,174,25,7,118
1762522115.0003955,2.31926,0.08307,0.83,-0.2994,0.26045,0.92941,244,28,6,122,77,158,59,40,109,74,41,87,188,8,4,140
1762522120.9533522,2.42804,0.08028,0.83978,-0.43915,0.30205,0.84706,203,16,13,130,75,183,89,31,130,78,41,92,196,22,4,118
1762522126.9173307,2.62199,0.07593,0.94366,-0.40525,0.36994,0.90313,211,6,4,134,57,163,78,45,149,78,31,88,193,16,1,141
1762522132.8894799,2.3633,0.07892,0.86835,-0.3913,0.26611,0.83754,227,22,4,142,66,195,77,53,149,83,48,77,211,26,3,117
1762522138.856744,2.54532,0.07713,0.91371,-0.41463,0.31765,0.89933,247,12,5,130,61,185,76,47,134,70,46,90,175,10,5,108
1762522144.8351076,2.43545,0.07886,0.92391,-0.34026,0.30031,0.87097,218,5,9,136,74,181,77,53,139,71,42,71,200,16,6,119
1762522150.8554187,2.48421,0.07916,0.86702,-0.37569,0.35838,0.88312,226,20,5,125,77,166,83,36,155,68,43,80,175,12,6,115
1762522156.8863232,2.32182,0.08273,0.87209,-0.26893,0.37952,0.80128,212,14,8,110,88,178,65,52,140,68,35,89,164,26,5,117
1762522162.8896618,2.40492,0.08024,0.81183,-0.33149,0.37143,0.89017,210,25,10,127,72,175,66,49,146,80,30,94,189,12,7,138
1762522168.8444052,2.47129,0.08157,0.78378,-0.38037,0.41493,0.89222,232,34,10,131,50,167,58,51,154,72,26,83,190,9,9,126
1762522174.761421,2.51731,0.07905,0.87363,-0.4221,0.34659,0.875,198,13,10,143,61,176,75,41,136,70,45,101,162,10,9,123
1762522180.7708166,2.54701,0.07784,0.80749,-0.38647,0.49245,0.86061,206,22,14,132,72,185,102,55,151,52,32,96,187,20,3,120
1762522186.7478049,2.54774,0.07504,0.93425,-0.38298,0.31818,0.91233,223,7,5,130,67,166,94,49,152,73,47,80,223,14,2,126
1762522192.6911857,2.437,0.07849,0.87097,-0.43869,0.27019,0.85714,210,19,5,138,59,188,76,44,142,86,45,86,219,19,7,119
1762522198.6418107,2.36824,0.07931,0.89247,-0.39412,0.18785,0.89381,216,17,3,136,65,162,75,38,138,90,57,77,185,12,6,136
1762522204.6300614,2.53192,0.07626,0.92288,-0.35038,0.40331,0.85535,238,11,4,136,80,185,79,47,155,76,32,99,182,23,0,113
1762522210.6089582,2.53354,0.07759,0.93478,-0.3237,0.38764,0.88742,237,8,4,119,68,154,75,49,147,74,35,100,176,11,6,109
1762522216.6660254,2.4991,0.07886,0.91878,-0.38462,0.36937,0.82633,231,6,10,147,70,167,85,42,145,70,35,83,203,23,8,123
1762522222.6593974,2.60171,0.07682,0.88235,-0.39496,0.41449,0.90991,213,16,5,123,67,173,76,41,152,64,37,92,201,10,5,117
1762522228.6185758,2.48221,0.0805,0.90028,-0.34328,0.36283,0.87582,211,13,5,132,75,152,73,35,136,70,38,95,166,14,5,121
1762522234.5913675,2.51252,0.0783,0.88304,-0.3,0.42012,0.90937,195,16,4,127,85,163,71,41,147,55,43,93,180,12,3,136
1762522240.536701,2.51698,0.07764,0.89296,-0.34473,0.37322,0.90608,217,17,2,119,73,156,80,42,148,68,42,93,204,14,3,141
1762522246.503121,2.43158,0.07947,0.81818,-0.28649,0.43014,0.89677,193,22,9,117,78,165,73,54,169,62,42,92,164,12,4,130
1762522252.45475,2.53509,0.07676,0.89333,-0.35376,0.35838,0.92962,226,15,5,129,73,161,82,43,140,67,44,95,203,11,1,126
1762522258.4107244,2.5159,0.079,0.88657,-0.34417,0.39692,0.88824,208,11,8,108,74,187,61,47,139,63,35,88,199,18,1,122
1762522264.3462374,2.36651,0.07894,0.87565,-0.37173,0.21408,0.90506,220,23,1,142,73,175,87,47,124,88,46,83,187,11,4,114
1762522270.3114536,2.58111,0.07818,0.89556,-0.36438,0.44654,0.87463,229,16,4,134,69,161,88,47,155,57,31,75,204,18,3,110
1762522276.252544,2.50208,0.08002,0.8916,-0.42935,0.2926,0.88852,225,16,4,124,64,188,75,41,117,71,39,84,171,12,5,117
1762522282.190864,2.40948,0.0801,0.84,-0.31285,0.37465,0.88199,207,17,13,138,68,155,80,55,156,80,31,88,178,18,1,125
1762522288.1706831,2.45539,0.0787,0.8877,-0.31412,0.34286,0.91071,214,19,2,139,74,140,88,45,153,78,37,82,197,13,2,124
1762522294.0662434,2.59812,0.07658,0.92021,-0.32597,0.43478,0.91716,200,9,6,161,71,161,79,51,142,61,30,89,200,12,2,124
1762522300.0387292,2.45263,0.07893,0.88918,-0.31054,0.37017,0.88274,230,18,3,128,76,170,60,45,155,73,41,93,152,12,6,137
1762522305.9907475,2.53474,0.07628,0.91875,-0.34826,0.3908,0.87692,184,10,3,123,80,199,72,51,133,73,33,109,185,14,6,120
1762522311.985418,2.46003,0.08036,0.88202,-0.41311,0.28221,0.8827,210,14,7,125,55,181,67,48,118,83,34,91,190,17,3,131
1762522317.9153748,2.52033,0.07847,0.90616,-0.34232,0.38462,0.88724,208,13,3,117,64,176,73,58,138,65,35,87,182,13,6,136
1762522323.9074597,2.53056,0.07769,0.87302,-0.3555,0.38125,0.92079,231,18,6,123,69,179,86,57,142,73,26,79,176,7,5,115
1762522329.878401,2.56874,0.07606,0.92655,-0.40223,0.31232,0.92763,213,10,3,128,70,165,86,37,132,80,40,97,175,8,3,118
1762522335.88156,2.5045,0.07707,0.90909,-0.37931,0.32754,0.88856,213,13,4,144,71,178,82,46,140,79,37,89,191,17,2,131
1762522341.8691268,2.45376,0.08186,0.88539,-0.34718,0.35542,0.86577,195,16,4,134,60,159,68,50,133,69,38,92,178,18,2,100
1762522347.86297,2.50027,0.07886,0.90313,-0.27954,0.39577,0.92182,234,11,6,100,65,149,73,60,147,68,32,84,179,10,2,116
1762522353.8270652,2.45589,0.08043,0.8827,-0.3743,0.32121,0.87768,214,13,7,107,63,170,76,49,128,74,38,90,176,17,3,131
1762522359.8403316,2.55253,0.07537,0.8863,-0.39241,0.3883,0.88552,231,18,4,134,71,181,94,49,157,81,34,104,161,14,3,119
1762522365.7986188,2.3079,0.08252,0.92391,-0.29794,0.26409,0.82196,223,10,4,131,74,161,59,45,134,81,43,79,174,25,5,133
