timestamp,record_id,epc,dac,swept_voltage,voltages,visibility,vis_HV,vis_DA,QBER_total,QBER_HV,QBER_DA,total_coincidences,sync_markers,C_HH,C_HV,C_VH,C_VV,C_DD,C_DA,C_AD,C_AA,delay_HH_ps,delay_HV_ps,delay_VH_ps,delay_VV_ps,delay_DD_ps,delay_DA_ps,delay_AD_ps,delay_AA_ps
1781979259.4391432,20260620T181352.044423Z,Bob,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.028112449799196776,0.27710843373493976,-0.3333333333333333,0.5140562248995983,0.3614457831325301,0.6666666666666666,197,9797,19,18,12,34,15,57,19,23,36000.0,35549.99923706055,-59900.001525878906,35450.00076293945,13399.999618530273,39200.00076293945,38849.998474121094,38849.998474121094
1781979287.4324875,20260620T181421.917327Z,Bob,0,15.0,"[0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0]",0.12624584717607973,0.3953488372093023,-0.14285714285714285,0.4368770764119601,0.3023255813953488,0.5714285714285714,191,9797,25,12,14,35,16,45,15,29,36000.0,34950.00076293945,64250.0,35250.0,-23600.000381469727,39200.00076293945,39299.99923706055,38950.00076293945
1781979315.3483827,20260620T181449.840704Z,Bob,0,30.0,"[0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0]",0.16660914581535807,0.43157894736842106,-0.09836065573770492,0.416695427092321,0.28421052631578947,0.5491803278688525,217,9798,29,15,12,39,16,53,14,39,36000.0,-1649.999976158142,-28250.0,35000.0,-1250.0,39200.00076293945,38000.0,38849.998474121094
1781979343.1253152,20260620T181517.700419Z,Bob,0,45.0,"[0.0, 0.0, 0.0, 0.0, 45.0, 0.0, 0.0, 0.0]",0.013157894736842105,0.23684210526315788,-0.21052631578947367,0.493421052631579,0.3815789473684211,0.6052631578947368,190,9797,19,17,12,28,15,51,18,30,36049.99923706055,35650.001525878906,35500.0,35349.998474121094,-21399.999618530273,39049.99923706055,38950.00076293945,38950.00076293945
1781979371.03398,20260620T181545.510750Z,Bob,0,60.0,"[0.0, 0.0, 0.0, 0.0, 60.0, 0.0, 0.0, 0.0]",0.17571644042232276,0.41025641025641024,-0.058823529411764705,0.4121417797888386,0.2948717948717949,0.5294117647058824,180,9779,28,12,11,27,19,41,13,29,35700.00076293945,35950.00076293945,-66000.0,35349.998474121094,1500.0,39000.0,-30299.999237060547,38950.00076293945
1781979398.8924284,20260620T181613.457144Z,Bob,0,75.0,"[0.0, 0.0, 0.0, 0.0, 75.0, 0.0, 0.0, 0.0]",0.0698120444955888,0.2911392405063291,-0.15151515151515152,0.4650939777522056,0.35443037974683544,0.5757575757575758,178,9799,20,16,12,31,17,41,16,25,35750.0,35299.99923706055,8050.000190734863,35700.00076293945,649.9999761581421,38950.00076293945,39000.0,38549.99923706055
1781979426.7562423,20260620T181641.269075Z,Bob,0,90.0,"[0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0]",-0.02289377289377289,0.12087912087912088,-0.16666666666666666,0.5114468864468864,0.43956043956043955,0.5833333333333334,211,9798,18,24,16,33,15,55,15,35,35750.0,35500.0,35500.0,35349.998474121094,85449.99694824219,39250.0,38849.998474121094,38950.00076293945
1781979454.575508,20260620T181709.111742Z,Bob,0,105.0,"[0.0, 0.0, 0.0, 0.0, 105.0, 0.0, 0.0, 0.0]",0.04791154791154792,0.30303030303030304,-0.2072072072072072,0.4760442260442261,0.3484848484848485,0.6036036036036037,177,9798,21,11,12,22,17,48,19,27,35700.00076293945,35299.99923706055,53799.99923706055,35500.0,39549.99923706055,39099.998474121094,39049.99923706055,38549.99923706055
1781979482.424319,20260620T181736.982971Z,Bob,0,120.0,"[0.0, 0.0, 0.0, 0.0, 120.0, 0.0, 0.0, 0.0]",0.050331858407079655,0.375,-0.2743362831858407,0.4748340707964602,0.3125,0.6371681415929203,193,9800,26,13,12,29,15,58,14,26,35799.99923706055,35400.001525878906,35049.99923706055,35700.00076293945,76250.0,39000.0,14100.000381469727,38849.998474121094
1781979510.2289555,20260620T181804.775919Z,Bob,1,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04196486662329213,0.3103448275862069,-0.22641509433962265,0.47901756668835394,0.3448275862068966,0.6132075471698113,193,9797,29,16,14,28,15,44,21,26,35950.00076293945,35599.998474121094,36250.0,35450.00076293945,-21700.000762939453,39000.0,39150.001525878906,38599.998474121094
1781979537.9113028,20260620T181832.568989Z,Bob,1,15.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0]",0.06617118197075042,0.3488372093023256,-0.21649484536082475,0.4669144090146248,0.32558139534883723,0.6082474226804123,183,9797,30,14,14,28,14,44,15,24,36250.0,35799.99923706055,54849.998474121094,35599.998474121094,27750.0,38900.001525878906,39400.001525878906,39099.998474121094
